condition,sign,model_cohort,receiver_scope,evaluation_split,specification,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_query_biophysics,delta_auroc_from_ordinary_structure,delta_auroc_full_minus_specification
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_structure_and_water,4576,171,0.9555458755559632,0.9567387306353169,0.9364240444707351,-0.00025257156831270944,-8.062420713161877e-05,0.0
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without_rsa,4576,171,0.9555124413468445,0.9557799272784617,0.9412901553036083,-0.0002860057774313196,-0.00011405841625022894,3.343420911861017e-05
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__geometry,4576,171,0.9558441087013008,0.9582526345919861,0.935852701045857,4.566157702490248e-05,0.00021760893820599314,-0.0002982331453376119
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__contact_network,4576,171,0.9555028887156678,0.9568091547448541,0.9361677072352902,-0.00029555840860806537,-0.0001236110474269747,4.298684029535593e-05
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__community_domain,4576,171,0.955387110825806,0.9563675609404215,0.9368512029099808,-0.00041133629846989983,-0.00023938893728880917,0.0001587647301571904
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__putative_polar_contacts,4576,171,0.9555017423999267,0.9565516086282674,0.9369794716465739,-0.0002967047243491727,-0.00012475736316808206,4.4133156036463284e-05
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__water_network,4576,171,0.9556264997630948,0.9563548267062453,0.9377540667292427,-0.00017194736118109066,0.0,-8.062420713161877e-05
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_biophysics,7572,196,0.9242514207864259,0.9379685962684784,0.915457321558432,0.0,-0.003028159969169275,0.002748889738629412
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_ordinary_structure,7572,196,0.9272795807555951,0.9400780736872596,0.9190567367620615,0.003028159969169275,0.0,-0.0002792702305398631
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_structure_and_water,7572,196,0.9270003105250553,0.9396521284626036,0.921292307907844,0.002748889738629412,-0.0002792702305398631,0.0
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without_rsa,7572,196,0.9207450201401765,0.9367234371058,0.9124210904338058,-0.003506400646249408,-0.006534560615418683,0.00625529038487882
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__geometry,7572,196,0.9278090291142181,0.940133423720639,0.9214452647387618,0.003557608327792283,0.0005294483586230081,-0.0008087185891628712
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__contact_network,7572,196,0.9269186852016149,0.9396034804229133,0.9213438938872796,0.0026672644151890523,-0.00036089555398022277,8.162532344035967e-05
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__community_domain,7572,196,0.9233237524737878,0.9372422195005761,0.9164123833074599,-0.0009276683126380192,-0.003955828281807294,0.003676558051267431
