condition,split,sign,structural_cohort,q8,feature,feature_group,n_proteins,n_selected_segments,n_control_segments,selected_macro_protein_mean,control_macro_protein_mean,selected_minus_control_macro_mean,ci95_low,ci95_high,inference_eligible,wilcoxon_p_two_sided,wilcoxon_q_bh,reference_80_effect,effect_difference_from_reference,effect_direction_preserved
esm2_top4_bilstm_attn,test,1,strict_graph_95,C,ca_end_to_end_ratio,experimental_pdb_geometry,161,448,1457,0.6827944112672413,0.8572143563276541,-0.17441994506041275,-0.200842703170716,-0.1479971869501095,True,9.841667523573032e-22,6.866279667609092e-21,-0.1755937646025758,0.001173819542163057,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,E,mean_contact_degree,contact_network,19,21,127,5.712489557226399,7.747588038006271,-2.0350984807798715,-2.97370640323125,-1.096490558328493,True,0.001695889903397192,0.002817352862127315,-2.0350984807798715,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,E,mean_inverse_distance_weighted_degree,contact_network,19,21,127,0.9286942229628203,1.2787427065780086,-0.3500484836151884,-0.5086826336320839,-0.19141433359829294,True,0.0011156286211977205,0.0019271895567714943,-0.3500484836151884,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,E,mean_betweenness,contact_network,19,21,127,0.015163198327089553,0.02790142767777298,-0.012738229350683429,-0.01798954411509738,-0.0074869145862694764,True,0.00039814247498266234,0.0007361648227722571,-0.012738229350683429,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,E,mean_closeness,contact_network,19,21,127,0.21723932956117428,0.2341255854854792,-0.016886255924304934,-0.02881538632926068,-0.00495712551934919,True,0.01000953783388119,0.01478028556274499,-0.016886255924304934,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,E,mean_ca_curvature_degrees,experimental_pdb_geometry,19,21,126,58.37148997047466,57.11171791911149,1.2597720513631672,-2.69344128894853,5.212985391674865,True,0.6580087852326646,0.6906214655503186,1.2597720513631672,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,E,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,19,21,126,118.78609858461903,141.06600283546663,-22.27990425084762,-35.0549822304111,-9.50482627128414,True,0.002902103448847165,0.0046537070894653865,-22.27990425084762,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,E,ca_end_to_end_ratio,experimental_pdb_geometry,19,21,122,0.7488598961707817,0.8321301000276048,-0.08327020385682297,-0.1452229414092226,-0.021317466304423355,True,0.0014771661952373803,0.002487277035946945,-0.08327020385682297,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,T,mean_contact_degree,contact_network,139,339,1421,2.9043615107913667,4.195881943451388,-1.2915204326600214,-1.6043827655179066,-0.9786580998021362,True,1.0301251443441808e-12,4.287226034264799e-12,-1.3475758419946526,0.05605540933463127,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,T,mean_inverse_distance_weighted_degree,contact_network,139,339,1421,0.45301349113603134,0.6749636199271528,-0.22195012879112147,-0.2737418971490907,-0.17015836043315224,True,4.455693405714455e-13,1.9164272712750346e-12,-0.23052705628722236,0.008576927496100895,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,T,mean_betweenness,contact_network,139,339,1421,0.004236642848954872,0.009699536141651022,-0.005462893292696149,-0.007069613000116526,-0.0038561735852757724,True,6.709454824074982e-13,2.8349809115809783e-12,-0.005648801204334381,0.00018590791163823183,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,T,mean_closeness,contact_network,139,339,1421,0.15014575985978806,0.17995517695099572,-0.02980941709120767,-0.03739031588753429,-0.022228518294881053,True,2.3144579329122867e-13,1.0148658414718918e-12,-0.03151906553826196,0.0017096484470542905,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,T,mean_ca_curvature_degrees,experimental_pdb_geometry,139,339,1421,79.36899022948512,81.69028457321362,-2.3212943437284976,-3.872657426475808,-0.7699312609811875,True,0.0004715351250273321,0.000863881145088242,-2.1668726686189763,-0.15442167510952132,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,T,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,139,339,1420,76.77119667869661,89.07301841747412,-12.301821738777528,-16.59787057204265,-8.005772905512408,True,1.4210177543422463e-07,3.664515698876853e-07,-12.355235971498505,0.053414232720976784,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,T,ca_end_to_end_ratio,experimental_pdb_geometry,130,283,894,0.9686636877044265,0.9741198279154855,-0.005456140211059207,-0.01712649944060445,0.006214219018486035,True,0.4260486560798762,0.4693314448860325,-0.008527303580908552,0.0030711633698493447,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,S,mean_contact_degree,contact_network,88,164,543,3.265755772005772,5.353053254615755,-2.087297482609983,-2.506442103967081,-1.668152861252885,True,1.2595326069289774e-12,5.2058752984435354e-12,-2.051690091071811,-0.03560739153817183,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,S,mean_inverse_distance_weighted_degree,contact_network,88,164,543,0.5101205557485731,0.8554881393856537,-0.34536758363708064,-0.41307676738665244,-0.27765839988750884,True,1.0064191115040064e-12,4.193412964600027e-12,-0.33965323322638563,-0.005714350410695013,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,S,mean_betweenness,contact_network,88,164,543,0.0037351291628060427,0.01234716556127478,-0.008612036398468739,-0.011238618949725217,-0.00598545384721226,True,8.649151741744172e-11,2.8883994684859944e-10,-0.008613388090028668,1.351691559929244e-06,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,S,mean_closeness,contact_network,88,164,543,0.16231524292904653,0.1836876534945742,-0.02137241056552762,-0.030381351817859857,-0.01236346931319538,True,2.0037525050267443e-07,5.112338070939957e-07,-0.021842222735463886,0.00046981216993626645,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,S,mean_ca_curvature_degrees,experimental_pdb_geometry,88,163,542,71.16170611530055,71.75525778549519,-0.5935516701946527,-3.6614172641838114,2.4743139237945058,True,0.6322955138215643,0.6687026585656968,-1.1760295327458663,0.5824778625512136,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,S,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,88,162,542,80.39458752615191,84.93199116766095,-4.5374036415090355,-14.169153867415899,5.094346584397828,True,0.3139698247579621,0.3596218164583721,-3.4553519059837767,-1.0820517355252588,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,S,ca_end_to_end_ratio,experimental_pdb_geometry,42,73,87,0.9613868544400277,0.9787305250659034,-0.017343670625875593,-0.046569702032636634,0.011882360780885452,True,0.3340314666394981,0.3809037947108626,-0.016555321961063067,-0.0007883486648125257,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,G,mean_contact_degree,contact_network,20,21,83,3.5416666666666665,5.195285894660894,-1.6536192279942281,-2.8883071761991435,-0.41893127978931277,True,0.018674874007415902,0.02646832536484144,-1.6536192279942281,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,G,mean_inverse_distance_weighted_degree,contact_network,20,21,83,0.556214323809048,0.8222306550922008,-0.2660163312831528,-0.46008581321756437,-0.07194684934874121,True,0.01237422010582018,0.01807921768707494,-0.2660163312831528,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,G,mean_betweenness,contact_network,20,21,83,0.0026518300042044276,0.015334626672536428,-0.012682796668332002,-0.019385219133236462,-0.005980374203427541,True,0.0004493369040712341,0.0008240513778178517,-0.012682796668332002,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,G,mean_closeness,contact_network,20,21,83,0.14405086874675457,0.17777393838530914,-0.033723069638554565,-0.05021469606521212,-0.017231443211897013,True,0.001944297402789292,0.0032034190618038675,-0.033723069638554565,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,G,mean_ca_curvature_degrees,experimental_pdb_geometry,20,21,83,84.76291102200744,84.4344338051886,0.32847721681884,-4.110541339904785,4.767495773542464,True,0.5015913016269502,0.5416102837003661,0.32847721681884,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,G,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,20,21,83,75.74792876575613,71.22210479343354,4.525823972322582,-6.4216138262199145,15.47326177086508,True,0.13535690010210896,0.16579953738264452,4.525823972322582,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,G,ca_end_to_end_ratio,experimental_pdb_geometry,18,18,53,0.778497244444269,0.7382146165338052,0.040282627910463886,-0.04738448543931796,0.12794974126024572,True,0.2667689558251569,0.3103969751036086,0.040282627910463886,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,H,mean_contact_degree,contact_network,7,9,65,5.539664502164503,5.759941722804117,-0.22027722063961555,,,False,,,-0.22027722063961555,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,H,mean_inverse_distance_weighted_degree,contact_network,7,9,65,0.9029183783817955,0.9342414554968165,-0.03132307711502104,,,False,,,-0.03132307711502104,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,H,mean_betweenness,contact_network,7,9,65,0.01127952162951418,0.013657852950037583,-0.002378331320523405,,,False,,,-0.002378331320523405,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,H,mean_closeness,contact_network,7,9,65,0.16865933632999072,0.17530505515197653,-0.0066457188219858,,,False,,,-0.0066457188219858,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,H,mean_ca_curvature_degrees,experimental_pdb_geometry,7,9,65,75.10185933982518,82.0831878988298,-6.981328559004618,,,False,,,-6.981328559004618,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,H,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,7,9,65,88.17039600911234,74.96177820854398,13.208617800568362,,,False,,,13.208617800568362,0.0,True
esm2_top4_bilstm_attn,test,1,strict_graph_95,H,ca_end_to_end_ratio,experimental_pdb_geometry,7,9,58,0.5376320789922574,0.4716576734316134,0.06597440556064403,,,False,,,0.06597440556064403,0.0,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,C,mean_contact_degree,contact_network,663,1974,12869,4.3181934630015,5.679014257857376,-1.3608207948558766,-1.482410264108028,-1.2392313256037253,True,4.002175277269469e-67,1.800978874771261e-65,-1.3315223926677444,-0.029298402188132178,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,C,mean_inverse_distance_weighted_degree,contact_network,663,1974,12869,0.6859834812064339,0.9181206032008908,-0.232137121994457,-0.2520943581322667,-0.21217988585664727,True,6.574724833281075e-70,3.480736676442922e-68,-0.2267752311400765,-0.005361890854380491,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,C,mean_betweenness,contact_network,663,1974,12869,0.011094796793067881,0.017262891166101073,-0.00616809437303319,-0.007152826122974926,-0.005183362623091454,True,2.420333011523915e-44,4.168994660998131e-43,-0.006114791621110465,-5.3302751922725336e-05,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,C,mean_closeness,contact_network,663,1974,12869,0.17140336119041588,0.18919216147710038,-0.017788800286684496,-0.02035169905781701,-0.015225901515551983,True,5.380010397558381e-46,9.932326887800089e-45,-0.01831046831784344,0.0005216680311589429,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,C,mean_ca_curvature_degrees,experimental_pdb_geometry,663,1974,12863,68.09836176441375,66.15234277917773,1.9460189852360075,1.3493722125240981,2.542665757947917,True,5.881338797066681e-12,2.2572302419445682e-11,1.7919771654356584,0.15404181980034903,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,C,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,663,1973,12776,105.05739057556313,114.52099402512478,-9.463603449561644,-11.219364815066168,-7.70784208405712,True,3.433064026356787e-25,3.074385695244884e-24,-9.156456576037185,-0.30714687352445935,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,C,ca_end_to_end_ratio,experimental_pdb_geometry,638,1699,6553,0.6511414161626794,0.856303169257334,-0.2051617530946545,-0.2204488718172891,-0.18987463437201993,True,1.0309467271763381e-80,8.836686232940041e-79,-0.20710128266804873,0.0019395295733942164,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,S,mean_contact_degree,contact_network,316,565,2224,3.588688278581475,5.225107962919812,-1.6364196843383376,-1.8816125206645076,-1.3912268480121677,True,8.126386988755583e-27,7.843161704965175e-26,-1.6976300542743858,0.061210369936048226,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,S,mean_inverse_distance_weighted_degree,contact_network,316,565,2224,0.5625546935250075,0.8363500926857647,-0.27379539916075724,-0.31349181172821,-0.23409898659330447,True,9.233430616603669e-28,9.443281312435571e-27,-0.28243742762802154,0.008642028467264307,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,S,mean_betweenness,contact_network,316,565,2224,0.0057322854138364635,0.011106859590191276,-0.005374574176354814,-0.0072136191465865035,-0.0035355292061231237,True,7.680349346267657e-21,5.1107685113795864e-20,-0.006043600240003545,0.0006690260636487318,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,S,mean_closeness,contact_network,316,565,2224,0.15491120918108342,0.17623913063586993,-0.021327921454786496,-0.026088933150672587,-0.016566909758900406,True,2.7043040572390458e-18,1.577875949118406e-17,-0.02237705879541128,0.001049137340624784,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,S,mean_ca_curvature_degrees,experimental_pdb_geometry,316,563,2223,70.89224277356685,71.39936032947432,-0.5071175559074604,-2.184837316661494,1.1706022048465727,True,0.7804790879968125,0.8085538753348274,-0.3523685279038425,-0.15474902800361795,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,S,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,316,562,2223,85.96986356460559,89.5905215121325,-3.620657947526905,-8.22689571090907,0.9855798158552598,True,0.15562857229376822,0.1885137484042953,-3.7305473619618277,0.10988941443492273,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,T,mean_contact_degree,contact_network,534,1289,5942,2.942807826103706,4.137396479158945,-1.1945886530552396,-1.3451126818488346,-1.0440646242616447,True,2.5460755676484095e-40,3.756504935874703e-39,-1.2178508883289791,0.023262235273739496,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,T,mean_inverse_distance_weighted_degree,contact_network,534,1289,5942,0.45843065465665167,0.6635805002450049,-0.20514984558835334,-0.22960995252323202,-0.18068973865347465,True,2.714560568428244e-43,4.421908618254153e-42,-0.20879765447759632,0.003647808889242987,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,T,mean_betweenness,contact_network,534,1289,5942,0.005289720031184953,0.009259877666089995,-0.003970157634905043,-0.005031542653069126,-0.00290877261674096,True,4.897199289874467e-29,5.185269836337672e-28,-0.004115377681454781,0.00014522004654973861,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,T,mean_closeness,contact_network,534,1289,5942,0.1453368044676568,0.17118623516694795,-0.025849430699291204,-0.029928837391531408,-0.021770024007051,True,7.749217438609545e-29,8.109646156684407e-28,-0.028132994806133144,0.00228356410684194,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,T,mean_ca_curvature_degrees,experimental_pdb_geometry,534,1289,5938,79.15564967040505,81.75968566607231,-2.6040359956672714,-3.420251643027344,-1.7878203483071986,True,1.3184635861924355e-06,3.145439967059488e-06,-2.6181274115421367,0.014091415874865287,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,T,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,534,1288,5931,76.23458987329427,89.18284855937718,-12.948258686082912,-15.376355775026756,-10.520161597139069,True,3.056186498434524e-24,2.619588427229592e-23,-12.556807259947272,-0.39145142613564055,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,T,ca_end_to_end_ratio,experimental_pdb_geometry,482,1083,3793,0.9562345578073141,0.9683379829117187,-0.012103425104404446,-0.020377411323205658,-0.003829438885603234,True,0.9676210586536755,0.9732986340187851,-0.010177208034418914,-0.0019262170699855322,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,H,mean_contact_degree,contact_network,80,88,434,5.088843729160877,5.700220854092816,-0.6113771249319392,-0.9779256910025587,-0.2448285588613197,True,0.0021432855427203413,0.003516785758337843,-0.48893356756983725,-0.12244355736210194,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,H,mean_inverse_distance_weighted_degree,contact_network,80,88,434,0.823613706918071,0.9279791262374115,-0.10436541931934022,-0.16564232544016866,-0.04308851319851179,True,0.0015736173750664749,0.0026398054754144034,-0.08481759120341255,-0.019547828115927673,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,H,mean_betweenness,contact_network,80,88,434,0.01819733268770729,0.0198047753998624,-0.0016074427121551085,-0.0054986728014103535,0.0022837873771001365,True,0.13832626174513996,0.1689767703707173,-0.00226267105514782,0.0006552283429927114,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,H,mean_closeness,contact_network,80,88,434,0.1766846871127091,0.18244490980763647,-0.005760222694927344,-0.011780946911536548,0.0002605015216818607,True,0.0378207282004652,0.05099424027029015,-0.005723402060044528,-3.68206348828155e-05,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,H,mean_ca_curvature_degrees,experimental_pdb_geometry,80,88,434,83.0415429723555,85.30432201024325,-2.262779037887752,-3.484239242307629,-1.0413188334678751,True,0.0005156121008038051,0.0009365305564549436,-2.4691402565979437,0.20636121871019153,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,H,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,80,88,434,67.98549920283551,60.19037008496887,7.795129117866639,4.137336941932544,11.452921293800735,True,5.837411511440831e-05,0.00012008389394963995,8.735759797592015,-0.9406306797253761,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,H,ca_end_to_end_ratio,experimental_pdb_geometry,75,83,361,0.45100849362661627,0.48684988856684713,-0.03584139494023091,-0.07755725646168225,0.005874466581220428,True,0.033771969770889615,0.04587890233026514,-0.03931056096776996,0.00346916602753905,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,E,mean_contact_degree,contact_network,71,76,936,5.655351106990252,7.338706537714395,-1.6833554307241427,-2.1218042326306685,-1.244906628817617,True,3.855622484192969e-09,1.1007328265737263e-08,-1.711398026600653,0.028042595876510257,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,E,mean_inverse_distance_weighted_degree,contact_network,71,76,936,0.9268859659075758,1.216528782503313,-0.2896428165957376,-0.36154677320724843,-0.21773885998422676,True,1.4421184429524238e-09,4.2729435346738485e-09,-0.29395608270316337,0.004313266107425773,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,E,mean_betweenness,contact_network,71,76,936,0.013670761200117983,0.024318195030796942,-0.010647433830678964,-0.014061822613885815,-0.007233045047472114,True,8.995057393563194e-08,2.355069572132909e-07,-0.011236392923323391,0.0005889590926444269,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,E,mean_closeness,contact_network,71,76,936,0.17971593353240403,0.19863539243056316,-0.018919458898159144,-0.02550216563445912,-0.012336752161859168,True,3.108560550345199e-07,7.803917699611378e-07,-0.021094104474438134,0.002174645576278989,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,E,mean_ca_curvature_degrees,experimental_pdb_geometry,71,76,936,60.69450746865741,58.200157853009394,2.494349615648011,0.20533427016306094,4.7833649611329605,True,0.025820150407177955,0.03578241386740002,2.661362672463357,-0.16701305681534606,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,E,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,71,76,936,116.9252996571136,139.11326671756748,-22.187967060453875,-27.819917248973304,-16.556016871934446,True,3.2406170452426194e-09,9.310609480100017e-09,-20.659946378420177,-1.5280206820336986,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,E,ca_end_to_end_ratio,experimental_pdb_geometry,69,74,862,0.777699551535074,0.8414070889044284,-0.06370753736935439,-0.10000652398481616,-0.02740855075389262,True,0.008902154464050306,0.013288634501315502,-0.06496300983136848,0.0012554724620140872,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,G,mean_contact_degree,contact_network,91,105,391,4.136507936507936,5.138232904661476,-1.0017249681535396,-1.5256326863432967,-0.4778172499637826,True,7.312089502245257e-05,0.00014846882238061436,-0.9942207275002976,-0.007504240653242067,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,G,mean_inverse_distance_weighted_degree,contact_network,91,105,391,0.6512971936510322,0.8088567223025795,-0.15755952865154743,-0.24130887824165392,-0.07381017906144095,True,0.0001403756238722381,0.00027375527949082185,-0.15689683051683379,-0.0006626981347136462,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,G,mean_betweenness,contact_network,91,105,391,0.007622480845140308,0.01310288267060635,-0.005480401825466045,-0.008655405802664844,-0.0023053978482672458,True,7.560972687722479e-05,0.00015343574789064785,-0.005627450107706946,0.0001470482822409011,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,G,mean_closeness,contact_network,91,105,391,0.15229749499936382,0.16725980649293148,-0.014962311493567687,-0.024481237684816918,-0.005443385302318457,True,0.004772712423733058,0.007405933071309918,-0.014781214952991117,-0.00018109654057657,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,G,mean_ca_curvature_degrees,experimental_pdb_geometry,91,105,391,82.04747665852253,84.39045457307992,-2.3429779145574092,-4.63792438691128,-0.048031442203539054,True,0.09254750896421578,0.11725730290342341,-2.3499013470546495,0.006923432497240256,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,G,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,91,105,391,75.83022108518531,71.95967921521897,3.870541869966347,-2.491517527991366,10.23260126792406,True,0.2643667200944574,0.3083992846208835,4.090217161957471,-0.21967529199112423,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,G,ca_end_to_end_ratio,experimental_pdb_geometry,74,85,239,0.7863677593461014,0.7617623392064756,0.02460542013962557,-0.015522833516182333,0.06473367379543347,True,0.20072884694756965,0.23811102136449286,0.024129639646581248,0.0004757804930443227,True
esm2_top28_bilstm_attn,train,1,strict_graph_95,S,ca_end_to_end_ratio,experimental_pdb_geometry,149,233,396,0.9276385596736356,0.985612224661723,-0.057973664988087474,-0.07616784674031679,-0.03977948323585816,True,2.986000079671262e-08,8.04008996770123e-08,-0.05188226248220516,-0.006091402505882311,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,C,mean_contact_degree,contact_network,162,463,2771,4.197973892782823,5.823482656889856,-1.6255087641070325,-1.8808346079024962,-1.3701829203115687,True,7.522358305855265e-20,4.767691883992774e-19,-1.6583234510433407,0.03281468693630818,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,C,mean_inverse_distance_weighted_degree,contact_network,162,463,2771,0.6696670250800985,0.9418715171497046,-0.2722044920696061,-0.31404270358182285,-0.23036628055738936,True,5.521975691260734e-20,3.5347007088821913e-19,-0.2782958987702762,0.006091406700670099,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,C,mean_betweenness,contact_network,162,463,2771,0.008940500874058198,0.01604707651823161,-0.007106575644173414,-0.008618823615143175,-0.005594327673203652,True,4.479515017781592e-16,2.3439322767461817e-15,-0.00777044277672436,0.0006638671325509462,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,C,mean_closeness,contact_network,162,463,2771,0.17671593433903943,0.2003172383850983,-0.02360130404605886,-0.02845302563375783,-0.018749582458359892,True,2.2000606730712526e-17,1.2336788820960295e-16,-0.02455000501183473,0.0009487009657758692,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,C,mean_ca_curvature_degrees,experimental_pdb_geometry,162,463,2767,68.748909575892,65.3096769611464,3.4392326147456136,1.9790280895301218,4.899437139961106,True,8.3745885363515e-08,2.1974139016665743e-07,3.750342080533017,-0.3111094657874034,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,C,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,162,463,2733,103.45683625069778,114.78725605081557,-11.330419800117784,-15.032149881360471,-7.628689718875098,True,4.8027812642680035e-09,1.3582099411912657e-08,-11.973920298432537,0.6435004983147525,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,C,ca_end_to_end_ratio,experimental_pdb_geometry,153,412,1335,0.6503424732187367,0.881831797351193,-0.23148932413245626,-0.2657096377021735,-0.19726901056273904,True,2.798322615063877e-21,1.8900490458217556e-20,-0.2251764592214872,-0.0063128649109690516,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,T,mean_contact_degree,contact_network,135,330,1359,3.310987654320988,4.279164133131881,-0.9681764788108941,-1.2604247927462322,-0.6759281648755561,True,2.370962426129676e-10,7.546830003595786e-10,-0.9661456001658973,-0.0020308786449967364,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,T,mean_inverse_distance_weighted_degree,contact_network,135,330,1359,0.5154675426962154,0.6873536288247639,-0.17188608612854842,-0.21952283155520327,-0.12424934070189356,True,1.951747230857023e-11,7.012265500085113e-11,-0.1688160489331655,-0.003070037195382902,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,T,mean_betweenness,contact_network,135,330,1359,0.005048077183633189,0.009417099628320437,-0.004369022444687248,-0.006327183128844945,-0.0024108617605295506,True,2.0319418557768286e-08,5.537464557756687e-08,-0.004577389308993125,0.00020836686430587663,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,T,mean_closeness,contact_network,135,330,1359,0.16142427587878058,0.18112755564628852,-0.019703279767507947,-0.02755875522696492,-0.011847804308050974,True,7.836379753228446e-07,1.9100180847408534e-06,-0.023453254688008844,0.0037499749205008974,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,T,mean_ca_curvature_degrees,experimental_pdb_geometry,135,330,1358,78.70547279613186,80.90891306743374,-2.2034402713019112,-4.049577159108095,-0.35730338349572777,True,0.03171799328952636,0.04335033251415903,-2.3973678999807597,0.1939276286788485,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,T,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,135,330,1358,76.27040834534982,88.6781549505774,-12.4077466052276,-17.103749098684645,-7.711744111770557,True,3.731747350985319e-07,9.303525251763954e-07,-13.430097606082569,1.022351000854968,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,T,ca_end_to_end_ratio,experimental_pdb_geometry,122,286,882,0.947172834959771,0.9665131397406027,-0.019340304780831732,-0.03906798187716037,0.0003873723154969033,True,0.5176991436078093,0.5576651457175684,-0.014048187950663336,-0.005292116830168395,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,S,mean_contact_degree,contact_network,86,145,526,3.022529069767442,5.35936585381327,-2.336836784045828,-2.8374857449192086,-1.8361878231724478,True,2.111544494950891e-11,7.541230339110325e-11,-2.175700653896301,-0.1611361301495271,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,S,mean_inverse_distance_weighted_degree,contact_network,86,145,526,0.4726172929152191,0.8559542181872968,-0.38333692527207774,-0.4649470449868221,-0.3017268055573334,True,1.7186889198000638e-11,6.218371971135909e-11,-0.35893995244914695,-0.024396972822930796,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,S,mean_betweenness,contact_network,86,145,526,0.003642671958114933,0.011792171360998872,-0.00814949940288394,-0.011396538262226037,-0.004902460543541845,True,5.461188928809131e-09,1.5407743059336103e-08,-0.009639262913854123,0.0014897635109701827,True
esm2_top28_bilstm_attn,validation,1,strict_graph_95,S,mean_closeness,contact_network,86,145,526,0.15603204190248263,0.1903266104801755,-0.03429456857769286,-0.044340600640544583,-0.024248536514841146,True,3.9889224183558523e-10,1.249792924811233e-09,-0.03139134727869581,-0.0029032212989970538,True
