condition,sign,stage,evaluation_split,structural_cohort,model_training_cohort,fitted_model_identifier,n_train_segments,n_train_proteins,model_status,n_segments,n_selected_segments,n_control_segments,n_proteins,weighted_auroc,weighted_average_precision,macro_within_protein_q8_concordance,n_matched_protein_q8_strata,delta_auroc_from_previous_stage,delta_concordance_from_previous_stage
esm3_top4_bilstm_attn,-1,05_add_ecod_domain,test,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,7039,703,ok,1487,654,833,166,0.8642115988159705,0.814232098067586,0.8769373958704533,169,0.0013604542654093166,-0.000422177056069617
esm3_top4_bilstm_attn,-1,00_q8_only,validation,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__00_q8_only,7039,703,ok,1384,641,743,155,0.5,0.49999999999999967,0.5,160,,
esm3_top4_bilstm_attn,-1,01_base_biophysics,validation,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,7039,703,ok,1384,641,743,155,0.8500029856571062,0.8002811835036542,0.8730519327479207,160,0.3500029856571062,0.3730519327479207
esm3_top4_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,validation,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,7039,703,ok,1384,641,743,155,0.8600781319341585,0.82255518657737,0.8816931565262746,160,0.010075146277052305,0.008641223778353857
esm3_top4_bilstm_attn,-1,03_add_experimental_pdb_geometry,validation,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,7039,703,ok,1384,641,743,155,0.8621187749241614,0.8282584010915662,0.885175296629714,160,0.00204064299000295,0.0034821401034393906
esm3_top4_bilstm_attn,-1,04_add_contact_network,validation,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,7039,703,ok,1384,641,743,155,0.8614776734496892,0.8297363633719398,0.8782916191093177,160,-0.0006411014744722721,-0.006883677520396203
esm3_top4_bilstm_attn,-1,05_add_ecod_domain,validation,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,7039,703,ok,1384,641,743,155,0.8630188186001635,0.8309181968053874,0.8769070748341484,160,0.0015411451504743212,-0.0013845442751693193
esm3_top4_bilstm_attn,1,00_q8_only,test,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__00_q8_only,30994,911,ok,6763,980,5783,201,0.5,0.5000000000000041,0.5,468,,
esm3_top4_bilstm_attn,1,01_base_biophysics,test,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30994,911,ok,6763,980,5783,201,0.8083552003433339,0.7897776101814389,0.8111584997229154,468,0.30835520034333386,0.3111584997229154
esm3_top4_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,test,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30994,911,ok,6763,980,5783,201,0.8248541728113048,0.8106670155805481,0.8253211461695635,468,0.01649897246797094,0.014162646446648108
esm3_top4_bilstm_attn,1,03_add_experimental_pdb_geometry,test,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30994,911,ok,6763,980,5783,201,0.8362858776806457,0.8223278489274922,0.8325308678511923,468,0.011431704869340864,0.007209721681628811
esm3_top4_bilstm_attn,1,04_add_contact_network,test,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30994,911,ok,6763,980,5783,201,0.8520192279720458,0.8383850970302406,0.8529953450247483,468,0.015733350291400106,0.02046447717355593
esm3_top4_bilstm_attn,1,05_add_ecod_domain,test,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30994,911,ok,6763,980,5783,201,0.8600888623333147,0.8460889030037362,0.8628225392188422,468,0.008069634361268951,0.009827194194093947
esm3_top4_bilstm_attn,1,00_q8_only,validation,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__00_q8_only,30994,911,ok,6599,996,5603,202,0.5,0.5000000000000019,0.5,475,,
esm3_top4_bilstm_attn,1,01_base_biophysics,validation,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30994,911,ok,6599,996,5603,202,0.8207237675919457,0.8095856328500148,0.8276021182099337,475,0.32072376759194565,0.3276021182099337
esm3_top4_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,validation,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30994,911,ok,6599,996,5603,202,0.8401347808537482,0.831891439057349,0.8422373249145608,475,0.0194110132618025,0.014635206704627146
esm3_top4_bilstm_attn,1,03_add_experimental_pdb_geometry,validation,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30994,911,ok,6599,996,5603,202,0.8460625459342968,0.8359572532364276,0.8458683433790618,475,0.005927765080548597,0.003631018464500979
esm3_top4_bilstm_attn,1,04_add_contact_network,validation,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30994,911,ok,6599,996,5603,202,0.8590031472093027,0.8441991371457523,0.8561949270534095,475,0.012940601275005958,0.010326583674347689
esm3_top4_bilstm_attn,1,05_add_ecod_domain,validation,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30994,911,ok,6599,996,5603,202,0.8613868917554011,0.8453556790303065,0.8590757328090429,475,0.002383744546098354,0.002880805755633431
esm2_frozen_bilstm_attn,-1,00_q8_only,test,reference_80,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__00_q8_only,7949,717,ok,1665,606,1059,169,0.5,0.4999999999999998,0.5,185,,
esm2_frozen_bilstm_attn,-1,01_base_biophysics,test,reference_80,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,7949,717,ok,1665,606,1059,169,0.804026148167854,0.7375691289343455,0.8234186521122612,185,0.304026148167854,0.3234186521122612
esm2_frozen_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,test,reference_80,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,7949,717,ok,1665,606,1059,169,0.819573522020029,0.7657656463506941,0.8273970728582258,185,0.015547373852174973,0.0039784207459646614
esm2_frozen_bilstm_attn,-1,03_add_experimental_pdb_geometry,test,reference_80,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,7949,717,ok,1665,606,1059,169,0.8256081458441551,0.7704897130676202,0.8308434888221857,185,0.006034623824126117,0.0034464159639598924
esm2_frozen_bilstm_attn,-1,04_add_contact_network,test,reference_80,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,7949,717,ok,1665,606,1059,169,0.8290812434495716,0.7694968926930391,0.8340037671365992,185,0.0034730976054164753,0.003160278314413456
esm2_frozen_bilstm_attn,-1,05_add_ecod_domain,test,reference_80,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,7949,717,ok,1665,606,1059,169,0.8264963061567144,0.7667613735274325,0.8329994682150071,185,-0.002584937292857137,-0.0010042989215920395
esm2_frozen_bilstm_attn,-1,00_q8_only,validation,reference_80,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__00_q8_only,7949,717,ok,1617,644,973,167,0.5,0.5000000000000008,0.5,185,,
esm2_frozen_bilstm_attn,-1,01_base_biophysics,validation,reference_80,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,7949,717,ok,1617,644,973,167,0.7957954424998216,0.7289670510489613,0.8069673849757883,185,0.2957954424998216,0.30696738497578835
esm2_frozen_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,validation,reference_80,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,7949,717,ok,1617,644,973,167,0.8122068220705536,0.7576630632587363,0.8216384674675993,185,0.01641137957073202,0.014671082491810927
esm2_frozen_bilstm_attn,-1,03_add_experimental_pdb_geometry,validation,reference_80,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,7949,717,ok,1617,644,973,167,0.8152205084029737,0.7610551225788413,0.8258187718201724,185,0.0030136863324200514,0.004180304352573105
esm2_frozen_bilstm_attn,-1,04_add_contact_network,validation,reference_80,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,7949,717,ok,1617,644,973,167,0.8180323394842837,0.7634340987912572,0.8221224809095957,185,0.002811831081310001,-0.0036962909105766606
esm2_frozen_bilstm_attn,-1,05_add_ecod_domain,validation,reference_80,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,7949,717,ok,1617,644,973,167,0.8160504834207636,0.772204651698259,0.8153405961095036,185,-0.001981856063520082,-0.0067818848000921195
esm2_frozen_bilstm_attn,1,00_q8_only,test,reference_80,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__00_q8_only,30233,888,ok,6632,946,5686,195,0.5,0.5000000000000037,0.5,448,,
esm2_frozen_bilstm_attn,1,01_base_biophysics,test,reference_80,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30233,888,ok,6632,946,5686,195,0.7964337239685448,0.7871682991109343,0.7988186435432569,448,0.29643372396854484,0.29881864354325693
esm2_frozen_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,test,reference_80,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30233,888,ok,6632,946,5686,195,0.8173591302498169,0.8052848838292499,0.8117334309454564,448,0.02092540628127204,0.012914787402199424
esm2_frozen_bilstm_attn,1,03_add_experimental_pdb_geometry,test,reference_80,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30233,888,ok,6632,946,5686,195,0.8206401429590334,0.8076082935483727,0.8144357354710196,448,0.0032810127092165464,0.0027023045255631928
esm2_frozen_bilstm_attn,1,04_add_contact_network,test,reference_80,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30233,888,ok,6632,946,5686,195,0.8257811565016699,0.8125890809200212,0.8150983828896629,448,0.005141013542636519,0.0006626474186433029
esm2_frozen_bilstm_attn,1,05_add_ecod_domain,test,reference_80,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30233,888,ok,6632,946,5686,195,0.8266179475622992,0.8136963956464595,0.8151126441394677,448,0.0008367910606292828,1.4261249804858878e-05
esm2_frozen_bilstm_attn,1,00_q8_only,validation,reference_80,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__00_q8_only,30233,888,ok,6556,974,5582,198,0.5,0.5000000000000026,0.5,474,,
esm2_frozen_bilstm_attn,1,01_base_biophysics,validation,reference_80,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30233,888,ok,6556,974,5582,198,0.7923988941951734,0.7840856827212773,0.8024054088937427,474,0.2923988941951734,0.3024054088937427
esm2_frozen_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,validation,reference_80,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30233,888,ok,6556,974,5582,198,0.8054567625709018,0.7937447541297573,0.8100036188342156,474,0.01305786837572842,0.007598209940472889
esm2_frozen_bilstm_attn,1,03_add_experimental_pdb_geometry,validation,reference_80,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30233,888,ok,6556,974,5582,198,0.8125097162648477,0.8010305968032208,0.8134349459336628,474,0.007052953693945874,0.0034313270994472678
esm2_frozen_bilstm_attn,1,04_add_contact_network,validation,reference_80,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30233,888,ok,6556,974,5582,198,0.8173454166148407,0.8060648039913277,0.8192223927905588,474,0.004835700349993033,0.005787446856895917
esm2_frozen_bilstm_attn,1,05_add_ecod_domain,validation,reference_80,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30233,888,ok,6556,974,5582,198,0.8184247673112575,0.8065683482846104,0.8190127485708414,474,0.0010793506964167365,-0.00020964421971736424
esm2_top28_bilstm_attn,-1,00_q8_only,test,reference_80,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__00_q8_only,6410,694,ok,1398,625,773,159,0.5,0.5,0.5,161,,
esm2_top28_bilstm_attn,-1,01_base_biophysics,test,reference_80,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,6410,694,ok,1398,625,773,159,0.8671363565020486,0.8341467677688562,0.9019349928879772,161,0.36713635650204857,0.4019349928879772
esm2_top28_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,test,reference_80,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,6410,694,ok,1398,625,773,159,0.8792984643603472,0.8463246121583939,0.901428782067909,161,0.012162107858298632,-0.000506210820068187
esm2_top28_bilstm_attn,-1,03_add_experimental_pdb_geometry,test,reference_80,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,6410,694,ok,1398,625,773,159,0.8861507548518401,0.8576518396695492,0.9105717410090336,161,0.0068522904914929406,0.009142958941124602
esm2_top28_bilstm_attn,-1,04_add_contact_network,test,reference_80,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,6410,694,ok,1398,625,773,159,0.8872762658457946,0.8569295825666625,0.9117739532810402,161,0.001125510993954415,0.0012022122720065642
esm2_top28_bilstm_attn,-1,05_add_ecod_domain,test,reference_80,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,6410,694,ok,1398,625,773,159,0.8898924205026398,0.8592300416493363,0.9111152370200027,161,0.002616154656845282,-0.0006587162610374175
esm2_top28_bilstm_attn,-1,00_q8_only,validation,reference_80,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__00_q8_only,6410,694,ok,1347,625,722,155,0.5,0.499999999999999,0.5,155,,
esm2_top28_bilstm_attn,-1,01_base_biophysics,validation,reference_80,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,6410,694,ok,1347,625,722,155,0.8565656049273126,0.7950291794515674,0.8721218125405915,155,0.3565656049273126,0.3721218125405915
esm2_top28_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,validation,reference_80,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,6410,694,ok,1347,625,722,155,0.8680449697417916,0.8217811079061806,0.8903340802241095,155,0.011479364814478976,0.018212267683518024
esm2_top28_bilstm_attn,-1,03_add_experimental_pdb_geometry,validation,reference_80,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,6410,694,ok,1347,625,722,155,0.8676590149779199,0.8203218021108805,0.8845726322564929,155,-0.0003859547638717098,-0.005761447967616684
esm2_top28_bilstm_attn,-1,04_add_contact_network,validation,reference_80,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,6410,694,ok,1347,625,722,155,0.8659561580874863,0.8202789157747867,0.881669884402708,155,-0.0017028568904335906,-0.0029027478537848594
esm2_top28_bilstm_attn,-1,05_add_ecod_domain,validation,reference_80,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,6410,694,ok,1347,625,722,155,0.8675288662287451,0.8225052073074217,0.8821622331802474,155,0.0015727081412588717,0.000492348777539453
esm2_top28_bilstm_attn,1,00_q8_only,test,reference_80,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__00_q8_only,29166,885,ok,6550,1095,5455,202,0.5,0.5000000000000016,0.5,478,,
esm2_top28_bilstm_attn,1,01_base_biophysics,test,reference_80,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,29166,885,ok,6550,1095,5455,202,0.8133290442735066,0.799721596487496,0.8165675634466365,478,0.3133290442735066,0.3165675634466365
esm2_top28_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,test,reference_80,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,29166,885,ok,6550,1095,5455,202,0.8393667801613363,0.8248727571281609,0.8439669767548691,478,0.02603773588782965,0.02739941330823259
esm2_top28_bilstm_attn,1,03_add_experimental_pdb_geometry,test,reference_80,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,29166,885,ok,6550,1095,5455,202,0.8461277110571722,0.8330916840550338,0.8498487662627603,478,0.006760930895835959,0.0058817895078912
esm2_top28_bilstm_attn,1,04_add_contact_network,test,reference_80,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,29166,885,ok,6550,1095,5455,202,0.853414961924375,0.8400178457343396,0.8515553913760548,478,0.0072872508672028324,0.0017066251132945576
esm2_top28_bilstm_attn,1,05_add_ecod_domain,test,reference_80,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,29166,885,ok,6550,1095,5455,202,0.8597300186284025,0.8470918538759423,0.8606496438541961,478,0.006315056704027433,0.009094252478141218
esm2_top28_bilstm_attn,1,00_q8_only,validation,reference_80,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__00_q8_only,29166,885,ok,6458,1105,5353,204,0.5,0.49999999999999994,0.5,497,,
esm2_top28_bilstm_attn,1,01_base_biophysics,validation,reference_80,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,29166,885,ok,6458,1105,5353,204,0.8062357722728346,0.8023207629652124,0.806023589531189,497,0.3062357722728346,0.306023589531189
esm2_top28_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,validation,reference_80,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,29166,885,ok,6458,1105,5353,204,0.8383783615682319,0.8265914907956818,0.8375437888703899,497,0.03214258929539726,0.031520199339200916
esm2_top28_bilstm_attn,1,03_add_experimental_pdb_geometry,validation,reference_80,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,29166,885,ok,6458,1105,5353,204,0.8481832223872454,0.8370318375778725,0.8437512937893482,497,0.00980486081901355,0.006207504918958273
esm2_top28_bilstm_attn,1,04_add_contact_network,validation,reference_80,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,29166,885,ok,6458,1105,5353,204,0.8542581146258942,0.8423490707428573,0.8498721333147532,497,0.006074892238648766,0.006120839525404986
esm2_top28_bilstm_attn,1,05_add_ecod_domain,validation,reference_80,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,29166,885,ok,6458,1105,5353,204,0.8576083693181198,0.8452784190162367,0.855015655060596,497,0.003350254692225607,0.005143521745842761
esm2_top4_bilstm_attn,-1,00_q8_only,test,reference_80,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__00_q8_only,6620,704,ok,1464,644,820,159,0.5,0.4999999999999997,0.5,165,,
esm2_top4_bilstm_attn,-1,01_base_biophysics,test,reference_80,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,6620,704,ok,1464,644,820,159,0.8665815295966425,0.8270194878392139,0.8930683650030692,165,0.3665815295966425,0.3930683650030692
esm2_top4_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,test,reference_80,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,6620,704,ok,1464,644,820,159,0.8729901384286328,0.8361935827347954,0.9052639399441346,165,0.006408608831990348,0.012195574941065379
esm2_top4_bilstm_attn,-1,03_add_experimental_pdb_geometry,test,reference_80,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,6620,704,ok,1464,644,820,159,0.876259579148873,0.8364380796569713,0.8996739262020649,165,0.0032694407202401576,-0.005590013742069688
esm2_top4_bilstm_attn,-1,04_add_contact_network,test,reference_80,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,6620,704,ok,1464,644,820,159,0.8764262618896991,0.834324971753486,0.8953320624447969,165,0.00016668274082609624,-0.004341863757267972
esm2_top4_bilstm_attn,-1,05_add_ecod_domain,test,reference_80,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,6620,704,ok,1464,644,820,159,0.87687252475194,0.8335463670050987,0.896866812767426,165,0.0004462628622409204,0.0015347503226290637
esm2_top4_bilstm_attn,-1,00_q8_only,validation,reference_80,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__00_q8_only,6620,704,ok,1326,641,685,150,0.5,0.49999999999999944,0.5,152,,
esm2_top4_bilstm_attn,-1,01_base_biophysics,validation,reference_80,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,6620,704,ok,1326,641,685,150,0.8535899671023893,0.8111391402047097,0.8671332931698794,152,0.3535899671023893,0.3671332931698794
esm2_top4_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,validation,reference_80,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,6620,704,ok,1326,641,685,150,0.8626573896133024,0.8259387362780573,0.8772176456059092,152,0.009067422510913081,0.010084352436029786
esm2_top4_bilstm_attn,-1,03_add_experimental_pdb_geometry,validation,reference_80,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,6620,704,ok,1326,641,685,150,0.8676415987153988,0.8283077230833262,0.8820033651749178,152,0.004984209102096404,0.00478571956900864
esm2_top4_bilstm_attn,-1,04_add_contact_network,validation,reference_80,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,6620,704,ok,1326,641,685,150,0.8684736068201426,0.8278001230526295,0.8907212575556668,152,0.0008320081047438199,0.008717892380748937
esm2_top4_bilstm_attn,-1,05_add_ecod_domain,validation,reference_80,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,6620,704,ok,1326,641,685,150,0.8698632037034334,0.8280552530774158,0.889154613823365,152,0.0013895968832907668,-0.0015666437323017535
esm2_top4_bilstm_attn,1,00_q8_only,test,reference_80,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__00_q8_only,30069,909,ok,6557,1137,5420,204,0.5,0.5000000000000038,0.5,478,,
esm2_top4_bilstm_attn,1,01_base_biophysics,test,reference_80,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30069,909,ok,6557,1137,5420,204,0.8002704397339548,0.7828150069908418,0.8028928999330539,478,0.30027043973395484,0.3028928999330539
esm2_top4_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,test,reference_80,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30069,909,ok,6557,1137,5420,204,0.8304098648873366,0.819859818589117,0.8226820954146806,478,0.03013942515338175,0.01978919548162672
esm2_top4_bilstm_attn,1,03_add_experimental_pdb_geometry,test,reference_80,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30069,909,ok,6557,1137,5420,204,0.8385662712083908,0.8272761165845408,0.8321720243359951,478,0.008156406321054188,0.009489928921314505
esm2_top4_bilstm_attn,1,04_add_contact_network,test,reference_80,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30069,909,ok,6557,1137,5420,204,0.8465107084614352,0.8342598982356917,0.8426020182871967,478,0.00794443725304439,0.010429993951201588
esm2_top4_bilstm_attn,1,05_add_ecod_domain,test,reference_80,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30069,909,ok,6557,1137,5420,204,0.8526832920241396,0.842827613163771,0.8473335377406211,478,0.006172583562704448,0.0047315194534244265
esm2_top4_bilstm_attn,1,00_q8_only,validation,reference_80,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__00_q8_only,30069,909,ok,6600,1111,5489,203,0.5,0.4999999999999977,0.5,498,,
esm2_top4_bilstm_attn,1,01_base_biophysics,validation,reference_80,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30069,909,ok,6600,1111,5489,203,0.8108651663935651,0.8034748757827731,0.817599583433234,498,0.3108651663935651,0.317599583433234
esm2_top4_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,validation,reference_80,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30069,909,ok,6600,1111,5489,203,0.8386003512055811,0.8334229119735168,0.8408827529483979,498,0.02773518481201598,0.02328316951516385
esm2_top4_bilstm_attn,1,03_add_experimental_pdb_geometry,validation,reference_80,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30069,909,ok,6600,1111,5489,203,0.849567378257674,0.8430961004252514,0.8506767777532246,498,0.01096702705209296,0.009794024804826718
esm2_top4_bilstm_attn,1,04_add_contact_network,validation,reference_80,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30069,909,ok,6600,1111,5489,203,0.8543672573066946,0.8469496703995972,0.8488543521490488,498,0.004799879049020572,-0.0018224256041757814
esm2_top4_bilstm_attn,1,05_add_ecod_domain,validation,reference_80,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30069,909,ok,6600,1111,5489,203,0.8581442970420365,0.8490031153565948,0.8536488075721999,498,0.003777039735341936,0.004794455423151045
esm3_frozen_bilstm_attn,-1,00_q8_only,test,reference_80,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__00_q8_only,7371,701,ok,1521,703,818,166,0.5,0.5000000000000022,0.5,170,,
esm3_frozen_bilstm_attn,-1,01_base_biophysics,test,reference_80,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,7371,701,ok,1521,703,818,166,0.8540970134395525,0.8195567512740204,0.8815407603169509,170,0.35409701343955247,0.38154076031695094
esm3_frozen_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,test,reference_80,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,7371,701,ok,1521,703,818,166,0.8613756685995406,0.8319265919028223,0.8824546765145926,170,0.007278655159988157,0.0009139161976416954
esm3_frozen_bilstm_attn,-1,03_add_experimental_pdb_geometry,test,reference_80,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,7371,701,ok,1521,703,818,166,0.8690404999016357,0.8414627072597933,0.8888145381961724,170,0.007664831302095054,0.006359861681579759
esm3_frozen_bilstm_attn,-1,04_add_contact_network,test,reference_80,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,7371,701,ok,1521,703,818,166,0.8724950606493832,0.8417966374326649,0.8873829346274078,170,0.003454560747747526,-0.0014316035687645945
