match_scheme,condition,split,sign,label,q3,metric,metric_kind,metric_description,n_proteins,n_matched_apices,case_macro_protein_mean,matched_control_macro_protein_mean,case_minus_control_macro_mean,case_minus_control_ci95_low,case_minus_control_ci95_high,sign_flip_z,p_upper,p_lower,p_two_sided,p_upper_q_bh,p_lower_q_bh,p_two_sided_q_bh
q3_neq_rsa_position,esm3_top4_bilstm_attn,train,1,flexibility_supporting,C,q8_boundary_within2,binary,within two residues of Q8 boundary,739,2537,0.8796150125092257,0.8098070442216944,0.06980796828753129,0.045651218488650336,0.09338784021216312,5.694811005747712,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0008505998715196974,1.0,0.0003674188794138338
q3_neq_rsa_position,esm3_top4_bilstm_attn,train,1,flexibility_supporting,C,distance_to_q3_boundary,distance,distance to Q3 boundary,739,2537,2.617519485012321,2.770211588873831,-0.15269210386151008,-0.396740444665067,0.07987109713666861,-1.2554833573825859,0.891010898910109,0.1090890910908909,0.21277872212778723,1.0,0.3477411642858813,0.38956502359714273
q3_neq_rsa_position,esm3_top4_bilstm_attn,train,1,flexibility_supporting,C,distance_to_q8_boundary,distance,distance to Q8 boundary,739,2537,0.9197779352569211,1.7581604104295738,-0.8383824751726527,-1.05077534818771,-0.631665182628846,-7.762971759373848,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq_rsa_position,esm3_top4_bilstm_attn,train,1,flexibility_supporting,C,torsion_change_from_previous,continuous,backbone torsion change,739,2537,98.90133397936546,70.73162381965875,28.16971015970673,23.693197401544012,32.50986362722117,11.144032434607515,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0008505998715196974,1.0,0.0003674188794138338
q3_neq_rsa_position,esm3_top4_bilstm_attn,train,1,flexibility_supporting,C,disorder,continuous,disorder score,739,2537,0.06913021053959231,0.13242457223912366,-0.06329436169953134,-0.07543123918606556,-0.05180477030159516,-10.366336288101287,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq_rsa_position,esm3_top4_bilstm_attn,train,1,flexibility_supporting,C,disorder_ge05,binary,disorder score >= 0.5,739,2537,0.018146084857857524,0.08852823515881701,-0.0703821503009595,-0.08721977055671239,-0.05519849241559323,-8.311115410247432,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq_rsa_position,esm3_top4_bilstm_attn,train,1,flexibility_supporting,C,normalized_position,continuous,normalized sequence position,739,2537,0.4877652499665605,0.4840989025221796,0.0036663474443808766,-0.003545821857158821,0.010375032284915413,1.017459377273558,0.1541845815418458,0.8459154084591541,0.3077692230776922,0.6351484254559618,1.0,0.5222877883005892
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_G,binary,Q8 G,813,3831,0.015006764273612206,0.11295868486203003,-0.09795192058841783,-0.1119955763409416,-0.08503373458292916,-12.369771135270478,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_H,binary,Q8 H,813,3831,0.9837632234262648,0.8766445668568836,0.1071186565693811,0.09292414181934433,0.12142998666304324,13.219030648607424,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0008505998715196974,1.0,0.0003674188794138338
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_I,binary,Q8 I,813,3831,0.0,0.00033197049793781143,-0.00033197049793781143,-0.0006519457554550733,-9.835556336139087e-05,-2.2621144219298706,1.0,0.0035996400359964,0.0035996400359964,1.0,0.01714574467768947,0.010491646640557416
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_B,binary,Q8 B,813,3831,0.0,5.3478795657521794e-05,-5.3478795657521794e-05,-0.00016043638697256537,0.0,-0.9909905846926372,1.0,0.5045495450454954,1.0,1.0,1.0,1.0
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_E,binary,Q8 E,813,3831,0.0009225092250922509,0.0012237295706838806,-0.0003012203455916297,-0.0015794889785591866,0.0013731471211078895,-0.3907123850668561,0.6160383961603839,0.38406159384061594,0.7674232576742326,1.0,0.9506816134530045,1.0
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_S,binary,Q8 S,813,3831,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_T,binary,Q8 T,813,3831,0.0003075030750307503,0.00544252225559859,-0.0051350191805678395,-0.007177014869332481,-0.003351032372988821,-4.871670873158488,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_C,binary,Q8 C,813,3831,0.0,0.0033450471612084622,-0.0033450471612084622,-0.006477088757366044,-0.0013425143792679419,-2.4793367425244313,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_turn_or_bend_TS,binary,Q8 turn or bend (T/S),813,3831,0.0003075030750307503,0.00544252225559859,-0.0051350191805678395,-0.007330769467633798,-0.0032137447508561075,-4.839284082372508,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_loop_turn_bend_CTS,binary,Q8 loop/turn/bend (C/T/S),813,3831,0.0003075030750307503,0.008787569416807051,-0.0084800663417763,-0.012037099454863325,-0.0055443279221369345,-4.9664944396282475,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,structured_linker_loop,binary,structured linker/loop,813,3831,0.0002050020500205002,0.0065254313470178,-0.006320429296997301,-0.009615057422845205,-0.003672279612182037,-3.942818661008582,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,neq,continuous,Neq,813,3831,1.0059288854632065,1.1875435431269916,-0.1816146576637853,-0.1978973209904351,-0.1666842397177157,-17.82527609205434,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,rsa,continuous,relative solvent accessibility,813,3831,0.24397265330618154,0.34039150144843894,-0.09641884814225736,-0.10630813563208859,-0.08714005477514014,-16.658477998893595,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,neq_peak,binary,Neq peak,813,3831,0.00046467131337980046,0.03957889280443821,-0.03911422149105841,-0.044288804985924704,-0.0345039837159651,-13.098737369906676,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,distance_to_neq_peak,distance,distance to Neq peak,813,3831,8.82860248940884,5.760172962053795,3.0684295273550477,2.8217178722718055,3.3252028168622414,18.175521438573114,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0008505998715196974,1.0,0.0003674188794138338
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q3_boundary_within2,binary,within two residues of Q3 boundary,813,3831,0.11250271524910804,0.6890377538698111,-0.5765350386207032,-0.5947623899369965,-0.5571975157363964,-25.7555795503254,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_boundary_within2,binary,within two residues of Q8 boundary,813,3831,0.10975275917811875,0.6637433562189582,-0.5539905970408393,-0.5741795483591193,-0.5334227760663218,-25.317173271391482,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,distance_to_q3_boundary,distance,distance to Q3 boundary,813,3831,4.869504923778455,2.2562233559182983,2.6132815678601564,2.472091237429129,2.757621786867392,22.133244947988644,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0008505998715196974,1.0,0.0003674188794138338
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,distance_to_q8_boundary,distance,distance to Q8 boundary,813,3831,5.020296032993816,2.504927985382014,2.515368047611802,2.3617996583160514,2.6713160931139197,21.215933683136715,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0008505998715196974,1.0,0.0003674188794138338
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,torsion_change_from_previous,continuous,backbone torsion change,813,3831,4.1392435211808,26.09840026981046,-21.959156748629663,-23.544423314636358,-20.390888709969563,-19.84614638064325,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,disorder,continuous,disorder score,813,3831,0.014030964457917634,0.03328606101813787,-0.019255096560220238,-0.02176191327687594,-0.0169682249346097,-14.224243368641666,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,disorder_ge05,binary,disorder score >= 0.5,813,3831,0.0,4.2414217245620735e-05,-4.2414217245620735e-05,-0.0001272426517368622,0.0,-1.0051633286435089,1.0,0.49745025497450257,0.49745025497450257,1.0,1.0,0.7577853865098927
q3_only,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,normalized_position,continuous,normalized sequence position,813,3831,0.49260172611773567,0.5332188649025698,-0.04061713878483405,-0.058263298765117696,-0.02309608787788497,-4.375983855679294,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_G,binary,Q8 G,803,3802,0.014570983006782967,0.08674602883909895,-0.07217504583231597,-0.08667068884110893,-0.05884314916532892,-9.256797814650097,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_H,binary,Q8 H,803,3802,0.9841836869807638,0.9048520368561025,0.07933165012466124,0.0648711419504274,0.09474115412802786,9.748433717211427,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0008505998715196974,1.0,0.0003674188794138338
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_I,binary,Q8 I,803,3802,0.0,0.0005029839400947745,-0.0005029839400947745,-0.0014863094564215363,0.0,-1.017233544806302,1.0,0.26007399260073993,0.5042495750424958,1.0,0.6892758576903046,0.7578973500109153
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_B,binary,Q8 B,803,3802,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_E,binary,Q8 E,803,3802,0.0009339975093399751,0.0014232342999466287,-0.0004892367906066537,-0.0020467888276107455,0.0012193115104073972,-0.5787778598942428,0.6895310468953104,0.31766823317668236,0.630936906309369,1.0,0.8155947195978077,0.905530709387533
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_S,binary,Q8 S,803,3802,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_T,binary,Q8 T,803,3802,0.00031133250311332503,0.0026151930261519305,-0.0023038605230386055,-0.004088833540888335,-0.0007471980074719802,-2.640792319878189,0.9968003199680032,0.0038996100389961006,0.007699230076992301,1.0,0.01841564892940364,0.0212204022316215
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_C,binary,Q8 C,803,3802,0.0,0.0038605230386052304,-0.0038605230386052304,-0.0072229140722291415,-0.0014943960149439602,-2.4751681588344363,1.0,0.0006999300069993001,0.0006999300069993001,1.0,0.003757160750699647,0.0022861619163527438
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_turn_or_bend_TS,binary,Q8 turn or bend (T/S),803,3802,0.00031133250311332503,0.0026151930261519305,-0.0023038605230386055,-0.004171855541718556,-0.0007466791199667941,-2.66656214135362,0.9966003399660034,0.0037996200379962005,0.007499250074992501,1.0,0.01801193926408886,0.020732484347558564
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_loop_turn_bend_CTS,binary,Q8 loop/turn/bend (C/T/S),803,3802,0.00031133250311332503,0.006475716064757161,-0.006164383561643837,-0.009941884599418846,-0.0029057700290577005,-3.4466811419512267,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,structured_linker_loop,binary,structured linker/loop,803,3802,0.00020755500207555002,0.004234122042341221,-0.00402656704026567,-0.007514009962640099,-0.0013283520132835204,-2.480050532933913,0.9999000099990001,0.0006999300069993001,0.0010998900109989002,1.0,0.003757160750699647,0.0034870794988146373
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,neq,continuous,Neq,803,3802,1.0045640314008968,1.008512561276673,-0.0039485298757762285,-0.005495128893640993,-0.0025204941950479707,-5.082048153309831,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,rsa,continuous,relative solvent accessibility,803,3802,0.24278666720314937,0.33970050264458,-0.09691383544143067,-0.10788912923631104,-0.08613193374926796,-14.64032541985886,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,neq_peak,binary,Neq peak,803,3802,0.00034592500345925005,0.008771274387712745,-0.008425349384253494,-0.013325134910751348,-0.004370935381209354,-3.6223544035575332,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,distance_to_neq_peak,distance,distance to Neq peak,803,3802,8.826807031272244,6.495583883046523,2.3312231482257197,2.0138033769764863,2.6488131357099074,12.686111558035282,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0008505998715196974,1.0,0.0003674188794138338
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q3_boundary_within2,binary,within two residues of Q3 boundary,803,3802,0.1114891888027845,0.6360458129438423,-0.5245566241410579,-0.5503818103088342,-0.4994837181544939,-23.55286868167628,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_boundary_within2,binary,within two residues of Q8 boundary,803,3802,0.10839365420040056,0.6152058486325207,-0.5068121944321201,-0.5317847377260065,-0.48256966227556636,-23.186669480772508,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,distance_to_q3_boundary,distance,distance to Q3 boundary,803,3802,4.87997336755043,2.290703817361388,2.5892695501890413,2.4168231962945983,2.765188273041699,20.074175121124348,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0008505998715196974,1.0,0.0003674188794138338
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,distance_to_q8_boundary,distance,distance to Q8 boundary,803,3802,5.031459260193129,2.4299236568500726,2.601535603343057,2.4215573220556896,2.7834398296588505,20.06944593534049,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0008505998715196974,1.0,0.0003674188794138338
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,torsion_change_from_previous,continuous,backbone torsion change,803,3802,4.137001012225255,25.40829110972417,-21.271290097498916,-23.33826990028584,-19.204821908846284,-16.643025904223936,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,disorder,continuous,disorder score,803,3802,0.013950719789834889,0.03376154884892306,-0.019810829059088177,-0.023013018911505045,-0.01667163184993686,-11.334522975680889,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,disorder_ge05,binary,disorder score >= 0.5,803,3802,0.0,0.00024906600249066007,-0.00024906600249066007,-0.0007471980074719802,0.0,-0.9915854025105626,1.0,0.5042495750424958,1.0,1.0,1.0,1.0
q3_neq,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,normalized_position,continuous,normalized sequence position,803,3802,0.49182924416501644,0.35062342517104833,0.14120581899396809,0.11995494802816666,0.16446602522130327,11.485636244662762,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0008505998715196974,1.0,0.0003674188794138338
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_G,binary,Q8 G,780,3639,0.011121880069248491,0.0824942613471678,-0.07137238127791931,-0.08531590632148932,-0.05816430760275484,-9.532641609810259,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_H,binary,Q8 H,780,3639,0.9875960686487002,0.910728009448067,0.07686805920063343,0.06253063242110989,0.09228880821262783,9.699093087803922,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0008505998715196974,1.0,0.0003674188794138338
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_I,binary,Q8 I,780,3639,0.0,0.0003472671119729943,-0.0003472671119729943,-0.0007419737125619478,-5.9891905480143176e-05,-1.8363310918909492,1.0,0.030396960303969604,0.06129387061293871,1.0,0.11652168116521683,0.1353067981360051
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_B,binary,Q8 B,780,3639,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_E,binary,Q8 E,780,3639,0.0009615384615384616,0.0007765567765567768,0.00018498168498168495,-0.0011136141636141639,0.0019397893772893759,0.23168059555286144,0.42675732426757323,0.5752424757524247,0.8553144685531446,1.0,1.0,1.0
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_S,binary,Q8 S,780,3639,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_T,binary,Q8 T,780,3639,0.0003205128205128205,0.002076982239312556,-0.0017564694187997356,-0.0031038738013285526,-0.0005287386428930556,-2.6510057227867043,0.9977002299770023,0.0023997600239976003,0.004999500049995001,1.0,0.011798127460880829,0.014209105405248949
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_C,binary,Q8 C,780,3639,0.0,0.003576923076923077,-0.003576923076923077,-0.007624465811965812,-0.0004853327228327229,-1.8790219121692835,1.0,0.0037996200379962005,0.0112988701129887,1.0,0.01801193926408886,0.029913555407049222
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_turn_or_bend_TS,binary,Q8 turn or bend (T/S),780,3639,0.0003205128205128205,0.002076982239312556,-0.0017564694187997356,-0.0030957533202301303,-0.0005014316665193365,-2.6610699584054682,0.9974002599740026,0.0026997300269973002,0.0046995300469953,1.0,0.013162177403456907,0.013410261501133057
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_loop_turn_bend_CTS,binary,Q8 loop/turn/bend (C/T/S),780,3639,0.0003205128205128205,0.005653905316235633,-0.005333392495722812,-0.009823442440750133,-0.0020180089450310044,-2.670288921130339,0.9999000099990001,0.00019998000199980003,0.00029997000299970003,1.0,0.0011750451211531715,0.0010341783309524703
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,structured_linker_loop,binary,structured linker/loop,780,3639,0.00021367521367521368,0.0046038442661745825,-0.004390169052499369,-0.008798699918001387,-0.0012231927213686262,-2.2466303656048274,0.9997000299970003,0.00039996000399960006,0.0008999100089991,1.0,0.0022363548676083435,0.002886218802264383
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,neq,continuous,Neq,780,3639,1.003301618214058,1.0115407624606436,-0.008239144246585789,-0.009864032450107042,-0.006746008111502921,-9.45265823554052,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,rsa,continuous,relative solvent accessibility,780,3639,0.2449305618254607,0.2557564329543222,-0.01082587112886156,-0.013113377231417225,-0.008716380110905912,-8.882408266436093,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,neq_peak,binary,Neq peak,780,3639,0.00035612535612535614,0.01266439967642635,-0.012308274320300993,-0.017665967230185646,-0.00776720033789872,-4.76857158709288,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,distance_to_neq_peak,distance,distance to Neq peak,780,3639,8.861027273925435,6.496246649179652,2.3647806247457828,2.0813838260750828,2.6421422248591977,14.1191988812856,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0008505998715196974,1.0,0.0003674188794138338
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q3_boundary_within2,binary,within two residues of Q3 boundary,780,3639,0.10331098386587788,0.5979392778292715,-0.4946282939633936,-0.5175381595217081,-0.4728509220597817,-23.120370333468813,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_boundary_within2,binary,within two residues of Q8 boundary,780,3639,0.10090197193763518,0.5692416444284424,-0.4683396724908072,-0.4912682769164135,-0.4447296569167118,-22.593704083392186,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,distance_to_q3_boundary,distance,distance to Q3 boundary,780,3639,4.922673369339242,2.683214182272167,2.239459187067075,2.0940791213924856,2.3924209094201645,20.004391880010022,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0008505998715196974,1.0,0.0003674188794138338
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,distance_to_q8_boundary,distance,distance to Q8 boundary,780,3639,5.078409678567752,2.906959483263246,2.171450195304506,2.0121932366971507,2.3254744128336937,19.305451689999163,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0008505998715196974,1.0,0.0003674188794138338
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,torsion_change_from_previous,continuous,backbone torsion change,780,3639,3.9545611333820045,23.069034420627418,-19.11447328724541,-21.18153406366234,-17.14544844611507,-15.237763074262334,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,disorder,continuous,disorder score,780,3639,0.014011924557421984,0.028529647440469534,-0.014517722883047552,-0.01693511254553294,-0.012160046440396198,-10.882145910049074,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,disorder_ge05,binary,disorder score >= 0.5,780,3639,0.0,0.00017094017094017094,-0.00017094017094017094,-0.0005128205128205128,0.0,-0.9935706672935751,1.0,0.5032496750324967,1.0,1.0,1.0,1.0
q3_neq_rsa,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,normalized_position,continuous,normalized sequence position,780,3639,0.4890236737335584,0.5346006799735612,-0.04557700624000276,-0.06554557268302408,-0.027349276636161695,-4.465851174909292,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq_rsa_position,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_G,binary,Q8 G,718,2882,0.009272811417841472,0.09459576136644737,-0.08532294994860591,-0.10103295641762675,-0.07061963988758053,-10.08684638487666,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_neq_rsa_position,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_H,binary,Q8 H,718,2882,0.9899041954193325,0.8975276594521336,0.09237653596719889,0.07737860040253255,0.10835474078972093,10.58419132080866,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0008505998715196974,1.0,0.0003674188794138338
q3_neq_rsa_position,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_I,binary,Q8 I,718,2882,0.0,0.00027605171059210055,-0.00027605171059210055,-0.0005799585743875437,-5.5710306406685235e-05,-2.052936186119099,1.0,0.0324967503249675,0.06569343065693431,1.0,0.12143200873594476,0.14220695577501075
q3_neq_rsa_position,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_B,binary,Q8 B,718,2882,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa_position,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_E,binary,Q8 E,718,2882,0.0006963788300835655,0.0013794933014988726,-0.0006831144714153071,-0.0015055047088473274,-7.958615200955034e-05,-1.7773829365976128,1.0,0.0608939106089391,0.12258774122587741,1.0,0.2122954020387435,0.24517548245175483
q3_neq_rsa_position,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_S,binary,Q8 S,718,2882,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa_position,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_T,binary,Q8 T,718,2882,0.00012661433274246644,0.002282710036017835,-0.0021560957032753687,-0.0037568448820407383,-0.0008193216273822126,-2.7661779772652997,0.9998000199980002,0.00029997000299970003,0.0004999500049995,1.0,0.0017119482767403902,0.0016759457657473118
q3_neq_rsa_position,esm3_top4_bilstm_attn,train,-1,rigidity_supporting,H,q8_is_C,binary,Q8 C,718,2882,0.0,0.003938324133310206,-0.003938324133310206,-0.00853732599032042,-0.0005635651875206193,-1.8893976614585402,1.0,0.0082991700829917,0.020897910208979104,1.0,0.03627829034078554,0.051949370987344604
