condition,split,sign,label,metric,metric_kind,directional_hypothesis,n_proteins,observed_macro_protein_mean,null_mean,delta,ratio_observed_to_null,null_std,null_z,p_upper,p_lower,p_two_sided,p_upper_q_bh,p_lower_q_bh,p_two_sided_q_bh
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,neq,continuous,flexibility-supporting higher,931,1.0096249197151255,1.3569432375869228,-0.34731831787179734,0.7440435913226261,0.01425146620411479,-24.370707750162367,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,flexible_neq_gt1,binary,flexibility-supporting higher,931,0.06957357667455363,0.5819163637988425,-0.5123427871242888,0.119559409225694,0.009007512999795674,-56.8794946103226,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,neq_top10_within_protein,binary,flexibility-supporting higher,931,0.0010148015250056066,0.1046417686895442,-0.10362696716453859,0.009697862887011823,0.005753329761462522,-18.011650898000354,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,neq_peak,binary,flexibility-supporting higher,931,0.0008566871724766462,0.07229126626370026,-0.07143457909122361,0.011850493382584667,0.004877174670990043,-14.64671329409712,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,distance_to_neq_peak,distance,flexibility-supporting lower,931,8.483957064861112,5.086564215218488,3.3973928496426247,1.667915061305619,0.08494645352496039,39.99452253347276,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,distance_to_neq_top10,distance,flexibility-supporting lower,931,10.843035374794205,8.2909828743244,2.552052500469806,1.307810610533647,0.14222993465218176,17.94314612258495,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,q3_is_H,binary,two-sided,931,0.7646807264578538,0.38812732736710837,0.3765533990907454,1.9701800737534365,0.00846862480245486,44.464527343517595,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,q3_is_E,binary,two-sided,931,0.21026719888911583,0.17611897544846145,0.03414822344065438,1.1938929258116615,0.005998843405386612,5.692467886391444,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,q3_is_C,binary,two-sided,931,0.02505207465303029,0.4357536971844301,-0.4107016225313998,0.057491364536666575,0.009527164197875656,-43.10848579926617,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,q8_is_T,binary,upper,931,0.0032516052573961316,0.08520757899718229,-0.08195597373978615,0.038160986330848086,0.0049597846113039685,-16.52409936370992,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,q8_is_S,binary,upper,931,0.0,0.02850142223851639,-0.02850142223851639,0.0,0.002783697284647965,-10.238693120728739,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,q8_turn_or_bend_TS,binary,upper,931,0.0032516052573961316,0.11370900123569873,-0.11045739597830259,0.02859584748841586,0.005546964260486576,-19.913125592883006,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,q8_loop_turn_bend_CTS,binary,upper,931,0.022265851698906384,0.410332248804812,-0.3880663971059056,0.05426298265310818,0.009423695261196734,-41.17985422383282,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,structured_linker_loop,binary,upper,931,0.012544794464656232,0.27972276224909265,-0.2671779677844364,0.044847242190055,0.007895847361873558,-33.83778276598287,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,q3_boundary_within2,binary,upper,931,0.21987131236954194,0.6399917742337523,-0.42012046186421037,0.343553341185969,0.00897451393516146,-46.812614577176205,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,q8_boundary_within2,binary,upper,931,0.2088459046075448,0.6898268853934512,-0.48098098078590634,0.30275118153509917,0.008572440920663938,-56.10782100889116,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,distance_to_q3_boundary,distance,lower,931,4.522605278366641,2.7385970035448572,1.784008274821784,1.6514314711191724,0.06849652931060965,26.045236054689465,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,distance_to_q8_boundary,distance,lower,931,4.636273969402105,2.3675435725167153,2.26873039688539,1.9582634183470227,0.06553163356812641,34.62038519956667,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,rsa,continuous,two-sided,931,0.18737426966940035,0.3459886846651383,-0.15861441499573797,0.5415618428410416,0.00388564077405016,-40.82065847543796,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,exposed_rsa_ge025,binary,two-sided,931,0.30928453273583123,0.611730816160548,-0.3024462834247168,0.5055892633904189,0.008201707750061972,-36.87601322083581,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,disorder,continuous,upper,931,0.015475962075284335,0.06231439721791021,-0.046838435142625874,0.24835291307024443,0.0027711341822644854,-16.90226169573317,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,disorder_ge05,binary,upper,931,0.0006564029120420099,0.031552650609415055,-0.030896247697373046,0.020803415857751886,0.0037297172980970935,-8.283804167446243,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,interface,binary,two-sided,931,0.0,0.0,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
esm2_top28_bilstm_attn,train,-1,rigidity_supporting,torsion_change_from_previous,continuous,upper,931,8.042498074483877,45.53645140462915,-37.493953330145274,0.1766167065373542,1.1443591683370178,-32.76414815169565,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,neq,continuous,flexibility-supporting higher,954,2.0288892903122924,1.364691927745726,0.6641973625665665,1.4867013199555776,0.013750867868325129,48.302214007636046,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,flexible_neq_gt1,binary,flexibility-supporting higher,954,0.9739865076849589,0.5847992992657648,0.3891872084191941,1.6655055997977968,0.008712437563470291,44.67030100175262,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,neq_top10_within_protein,binary,flexibility-supporting higher,954,0.358559532072684,0.10480918989765417,0.2537503421750298,3.4210695877223762,0.005768950274580513,43.98553117941048,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,neq_peak,binary,flexibility-supporting higher,954,0.218487306745808,0.07243912357648927,0.14604818316931872,3.016150609761379,0.004662316416006824,31.32524053234592,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,distance_to_neq_peak,distance,flexibility-supporting lower,954,1.9348869431633628,5.075683253445648,-3.140796310282285,0.38120718857896757,0.08451399399605451,-37.16303255563702,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,distance_to_neq_top10,distance,flexibility-supporting lower,954,4.915080802624205,8.312185914233764,-3.3971051116095587,0.5913102586177282,0.13456476459352112,-25.24513101086433,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,q3_is_H,binary,two-sided,954,0.05955775690907334,0.3874420781278896,-0.3278843212188163,0.15372041466650946,0.008178442581897311,-40.09129096835337,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,q3_is_E,binary,two-sided,954,0.01120943350240233,0.1746346288227256,-0.16342519532032326,0.06418791953216338,0.005748952479103866,-28.42695185154803,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,q3_is_C,binary,two-sided,954,0.9292328095885244,0.4379232930493846,0.4913095165391398,2.1219077046987196,0.009351270082699195,52.53933553348145,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,q8_is_T,binary,upper,954,0.2625293359001939,0.08531416857581567,0.17721516732437823,3.0772067557206912,0.004785456108218418,37.03203275023952,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,q8_is_S,binary,upper,954,0.10200281206869644,0.028136400694803044,0.0738664113738934,3.625297108010583,0.00263009580066595,28.08506494523513,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,q8_turn_or_bend_TS,binary,upper,954,0.36453214796889033,0.11345056927061872,0.25108157869827163,3.2131363492708043,0.005432704736759003,46.2166804316444,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,q8_loop_turn_bend_CTS,binary,upper,954,0.9064428394349288,0.4126326884792495,0.49381015095567926,2.196730566295191,0.00920043106231596,53.67250160465589,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,structured_linker_loop,binary,upper,954,0.7185194040751229,0.277406691882999,0.44111271219212395,2.590130033265999,0.007816118514056421,56.436287576606176,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,q3_boundary_within2,binary,upper,954,0.5797787484796868,0.6383188761887005,-0.058540127709013734,0.908290151062824,0.008652062638953498,-6.766031425321997,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,q8_boundary_within2,binary,upper,954,0.8328806094649635,0.6885198570646022,0.14436075240036128,1.209668248372416,0.008279601465724238,17.435712696798706,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,distance_to_q3_boundary,distance,lower,954,2.796266196995662,2.742545253444001,0.053720943551661016,1.019587988013762,0.06589059503779787,0.8153051815793166,0.21578421578421578,0.7852147852147852,0.4255744255744256,0.4684360865265388,1.0,0.45450717391384887
esm2_top28_bilstm_attn,train,1,flexibility_supporting,distance_to_q8_boundary,distance,lower,954,1.320797002937803,2.361488134110501,-1.0406911311726978,0.5593070673782176,0.06448107213392418,-16.13948243619819,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,rsa,continuous,two-sided,954,0.5360749046832101,0.3481857120288165,0.18788919265439358,1.5396235002280723,0.0037593300623597237,49.979435042331964,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,exposed_rsa_ge025,binary,two-sided,954,0.9058492647176334,0.6160866988494755,0.28976256586815785,1.4703275795586583,0.008076123108018802,35.87891888131967,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,disorder,continuous,upper,954,0.10740066904354853,0.06388099590948161,0.04351967313406692,1.6812616571559658,0.0025064431031447936,17.36312030361411,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,disorder_ge05,binary,upper,954,0.05294217208890476,0.03267816280913462,0.020264009279770144,1.6201085843817906,0.003445498769654405,5.881299235466769,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,train,1,flexibility_supporting,interface,binary,two-sided,954,0.0,0.0,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
esm2_top28_bilstm_attn,train,1,flexibility_supporting,torsion_change_from_previous,continuous,upper,954,91.48202842686081,45.58589472037164,45.89613370648917,2.0068055916862124,1.0731768871504397,42.76660656413799,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,neq,continuous,flexibility-supporting higher,208,1.0261526989533636,1.3637426341934515,-0.33758993524008796,0.7524533392330685,0.028151142917686646,-11.992050774890167,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,flexible_neq_gt1,binary,flexibility-supporting higher,208,0.12785261338711565,0.5892099885357697,-0.46135737514865405,0.21698989473148417,0.018168767886648764,-25.392881786314216,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,neq_top10_within_protein,binary,flexibility-supporting higher,208,0.003538995726495727,0.1042068336660354,-0.10066783793953968,0.033961263402720654,0.01156803511646056,-8.702241731294185,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,neq_peak,binary,flexibility-supporting higher,208,0.006343482905982906,0.07245911273908655,-0.06611562983310364,0.08754568840533217,0.009984428180931466,-6.621874446387734,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,distance_to_neq_peak,distance,flexibility-supporting lower,208,8.497027186457334,5.091242780326056,3.4057844061312785,1.6689495184343113,0.18224828148372285,18.687607797473028,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,distance_to_neq_top10,distance,flexibility-supporting lower,208,10.434949339247982,7.956974465460382,2.4779748737876,1.3114217451047492,0.2434323662456027,10.17931556105211,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,q3_is_H,binary,two-sided,208,0.7080386642957345,0.3635641704559267,0.34447449383980777,1.9474929650185837,0.016794244635349793,20.51146099865259,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,q3_is_E,binary,two-sided,208,0.27485711914091443,0.201058486070318,0.07379863307059642,1.3670505757453388,0.013737345137489813,5.372117562162484,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,q3_is_C,binary,two-sided,208,0.01710421656335118,0.43537734347375545,-0.41827312691040425,0.039285959225350046,0.019041092715580833,-21.966865723422593,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,q8_is_T,binary,upper,208,0.0008012820512820513,0.08853297092982115,-0.0877316888785391,0.009050662627341584,0.010332659410632312,-8.490717190219504,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,q8_is_S,binary,upper,208,0.0,0.033675879511859436,-0.033675879511859436,0.0,0.006291873336412331,-5.352281858086744,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,q8_turn_or_bend_TS,binary,upper,208,0.0008012820512820513,0.12220885044168056,-0.12140756839039851,0.006556661390612066,0.011814800337070268,-10.27588828644599,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,q8_loop_turn_bend_CTS,binary,upper,208,0.012117189701324317,0.4106609993623144,-0.3985438096609901,0.02950655095112567,0.018616633964266764,-21.40794143699474,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,structured_linker_loop,binary,upper,208,0.00729739010989011,0.2805302430844357,-0.2732328529745456,0.02601284635002329,0.016903238442975928,-16.16452692756555,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,q3_boundary_within2,binary,upper,208,0.2182806960981452,0.6442884128319045,-0.4260077167337593,0.33879345297972147,0.017837185115440458,-23.883124718204158,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,q8_boundary_within2,binary,upper,208,0.19671367000269713,0.6980198115476466,-0.5013061415449495,0.2818167432333252,0.017293051020170865,-28.988877726678695,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,distance_to_q3_boundary,distance,lower,208,4.532452006264223,2.6190018681689886,1.9134501380952345,1.730602815275186,0.11990946705121289,15.957456780939632,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,distance_to_q8_boundary,distance,lower,208,4.588876587370648,2.159320709468228,2.4295558779024202,2.125148231686595,0.11076709658438791,21.93391316392827,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,rsa,continuous,two-sided,208,0.1631894511629042,0.33727326165905275,-0.17408381049614854,0.4838493581144636,0.00839501359428655,-20.73657279300011,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,exposed_rsa_ge025,binary,two-sided,208,0.26307633848994144,0.5914685774985761,-0.3283922390086346,0.4447849784388162,0.01793808539998571,-18.306983810484937,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,disorder,continuous,upper,208,0.008795850282075458,0.055352332510701964,-0.0465564822286265,0.158906587728256,0.005228045372470194,-8.905141197469959,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,disorder_ge05,binary,upper,208,0.0,0.029703485819421907,-0.029703485819421907,0.0,0.006831806427577324,-4.347823102762481,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,interface,binary,two-sided,208,0.0,0.0,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
esm2_top28_bilstm_attn,validation,-1,rigidity_supporting,torsion_change_from_previous,continuous,upper,208,6.767621212591111,47.76885381062524,-41.00123259803413,0.14167434787991057,2.2790078494103763,-17.990825529030953,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,neq,continuous,flexibility-supporting higher,208,2.0337875117159374,1.3623180959136638,0.6714694158022736,1.4928873937859133,0.025584587771428607,26.24507464420169,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,flexible_neq_gt1,binary,flexibility-supporting higher,208,0.9436529416096723,0.5899081222530139,0.35374481935665836,1.59966087262134,0.01656878111253085,21.350081032160155,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,neq_top10_within_protein,binary,flexibility-supporting higher,208,0.35662639977543825,0.10382574255338677,0.2528006572220515,3.434855277746388,0.010874144388857419,23.247866515465134,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,neq_peak,binary,flexibility-supporting higher,208,0.2172940440969287,0.07309444443777374,0.14419959965915496,2.9727846728750222,0.008685552189300578,16.602237430199235,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,distance_to_neq_peak,distance,flexibility-supporting lower,208,2.2160658118590812,5.0788742829419515,-2.8628084710828703,0.43633011734549554,0.1607706116618073,-17.806789695525925,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,distance_to_neq_top10,distance,flexibility-supporting lower,208,4.795966733586925,7.950977884395252,-3.1550111508083267,0.6031920605639698,0.22345158626402215,-14.119439488249961,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,q3_is_H,binary,two-sided,208,0.037212513714917565,0.3632367516631339,-0.32602423794821633,0.10244699509213892,0.014753451557945725,-22.098167108064306,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,q3_is_E,binary,two-sided,208,0.018317586526721143,0.20133328080173032,-0.1830156942750092,0.09098141377212245,0.012394108666395528,-14.766345785818745,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,q3_is_C,binary,two-sided,208,0.9444698997583614,0.4354299675351358,0.5090399322232255,2.1690512141476574,0.017299413946929815,29.425270346430814,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,q8_is_T,binary,upper,208,0.2967563619606889,0.08868448417901541,0.20807187778167346,3.346203845101775,0.009509440511466977,21.880559379993972,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,q8_is_S,binary,upper,208,0.12808536282093974,0.03396068278676451,0.09412468003417523,3.7715779634106306,0.005793790154578204,16.24578687231168,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,q8_turn_or_bend_TS,binary,upper,208,0.4248417247816286,0.1226451669657799,0.30219655781584875,3.4639907571748565,0.010793667799275819,27.997578157456733,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,q8_loop_turn_bend_CTS,binary,upper,208,0.9265542016743941,0.4108775940205628,0.5156766076538313,2.255061398232447,0.017037116441041923,30.267833728692562,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,structured_linker_loop,binary,upper,208,0.7446000580615966,0.28131236814734417,0.4632876899142524,2.646879918452765,0.015107199525588892,30.66668240725397,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,q3_boundary_within2,binary,upper,208,0.5752962248755519,0.6441845490914,-0.06888832421584812,0.893061197582257,0.015897907188773458,-4.333169353541995,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,q8_boundary_within2,binary,upper,208,0.8461832838635724,0.6985229783837955,0.14766030547977693,1.2113893315598943,0.015497871788715567,9.527779523075711,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,distance_to_q3_boundary,distance,lower,208,2.6528019523211834,2.6180590543270834,0.03474289799410002,1.0132704791118738,0.1039027628496397,0.3343789620337367,0.3826173826173826,0.6183816183816184,0.7532467532467533,0.8182708380728183,1.0,0.7917338136316239
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,distance_to_q8_boundary,distance,lower,208,1.1139048651668846,2.1562641241837754,-1.0423592590168909,0.5165901768126565,0.09610949231779439,-10.845539122922837,1.0,0.000999000999000999,0.000999000999000999,1.0,0.002147106624718565,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,rsa,continuous,two-sided,208,0.550995072721789,0.33729905124726745,0.2136960214745216,1.6335506153495378,0.007551054947119451,28.300154477890747,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,exposed_rsa_ge025,binary,two-sided,208,0.9157860168677476,0.5912082170500439,0.32457779981770374,1.5490075923458102,0.015932287696490462,20.372328569562626,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,disorder,continuous,upper,208,0.10206327665803354,0.05504344320068692,0.047019833457346616,1.8542313257169172,0.0046885231113200825,10.02870890063884,0.000999000999000999,1.0,0.000999000999000999,0.0022419139302256186,1.0,0.0010981385027186554
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,disorder_ge05,binary,upper,208,0.04552319341982803,0.029607123151954882,0.015916070267873148,1.5375757106215924,0.0060841915781764625,2.61597125326607,0.006993006993006993,0.994005994005994,0.007992007992007992,0.01557205680917021,1.0,0.00874062646214545
esm2_top28_bilstm_attn,validation,1,flexibility_supporting,interface,binary,two-sided,208,0.0,0.0,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
