condition,split,sign,label,target,unit_type,detection_method,n_proteins_total,n_proteins_with_target,n_proteins_with_prediction,total_target_units,total_detected_target_units,micro_coverage,macro_coverage,macro_coverage_ci95_low,macro_coverage_ci95_high,macro_precision,macro_precision_ci95_low,macro_precision_ci95_high,macro_recall,macro_recall_ci95_low,macro_recall_ci95_high,macro_specificity,macro_specificity_ci95_low,macro_specificity_ci95_high,macro_f1,macro_f1_ci95_low,macro_f1_ci95_high,macro_balanced_accuracy,macro_balanced_accuracy_ci95_low,macro_balanced_accuracy_ci95_high,macro_mcc,macro_mcc_ci95_low,macro_mcc_ci95_high,macro_target_prevalence,macro_target_prevalence_ci95_low,macro_target_prevalence_ci95_high,micro_tp,micro_fp,micro_fn,micro_tn,micro_precision,micro_recall,micro_specificity,micro_f1,micro_balanced_accuracy,micro_mcc
esm3_top4_bilstm_attn,validation,1,flexibility_supporting,neq_peak,residue,apex_exact,208,208,208,3497,294,0.08407206176722905,0.08531993462371731,0.07477013236852402,0.09597020810371264,0.23148175203296215,0.20320173830611585,0.25926425624239646,0.08531993462371731,0.07466117972562163,0.09597305453667311,0.9778260223573905,0.9767218600097985,0.978965413844901,0.1225239525041178,0.10822018519084949,0.13811610788828882,0.531572978490554,0.5260869218999482,0.5372312063610114,0.10050373431205742,0.08336665887587748,0.11904419837086813,0.07262432419660286,0.07051814128255295,0.07461006846142189,294.0,950.0,3203.0,43012.0,0.23633440514469453,0.08407206176722905,0.9783904280969928,0.12402446741193841,0.5312312449321109,0.10214195364103568
esm3_top4_bilstm_attn,validation,1,flexibility_supporting,neq_peak,residue,apex_within1,208,208,208,3497,788,0.22533600228767514,0.2296756073841448,0.2155962312215013,0.2440811583683103,0.20981799991776326,0.1986660074463439,0.22073561459716923,0.2296756073841448,0.2157215924151923,0.2449315361855249,0.9312233739105812,0.9281280993366484,0.9343484314630996,0.21403758903748946,0.20238550724944082,0.22497287069822566,0.580449490647363,0.5733304220441923,0.5874165586718911,0.1530194916831126,0.14076237851161122,0.16487760213762254,0.07262432419660286,0.07057027139865839,0.07459779327947426,788.0,2944.0,2709.0,41018.0,0.21114683815648447,0.22533600228767514,0.9330330740184705,0.21801078987411812,0.5791845381530728,0.15371323476179874
esm3_top4_bilstm_attn,validation,1,flexibility_supporting,neq_peak,residue,apex_within2,208,208,208,3497,1018,0.29110666285387476,0.2969810013710595,0.2819189873370929,0.3117057554265029,0.16206972049988988,0.15560390664904294,0.16896055694783996,0.2969810013710595,0.28201886750141375,0.3118393610532812,0.8788647715929437,0.8740370007032116,0.8839089612902147,0.2051159481482518,0.1974623910138054,0.21266090249422184,0.5879228864820016,0.5809889063400325,0.5947995447840174,0.13320797454222671,0.1237708054821883,0.1424064226240432,0.07262432419660286,0.07069240282637924,0.07461512144638587,1018.0,5202.0,2479.0,38760.0,0.16366559485530546,0.29110666285387476,0.8816705336426914,0.2095296902336112,0.586388598248283,0.13375921298502022
esm3_top4_bilstm_attn,validation,1,flexibility_supporting,neq_peak,residue,apex_within5,208,208,208,3497,1393,0.3983414355161567,0.4008562518686889,0.38350459508250834,0.4174943436629177,0.09991899731908448,0.09651458495293098,0.10310673061133835,0.4008562518686889,0.38329158084790177,0.41780335104148447,0.7162441128452515,0.7047211583458922,0.7276697077619139,0.15757797580768518,0.15278914920969125,0.1625880884826603,0.5585501823569702,0.5518441449007844,0.5656074841995212,0.06631634683207834,0.059047161425406086,0.0736714004573456,0.07262432419660286,0.07063105471629336,0.07456406816368669,1393.0,12218.0,2104.0,31744.0,0.10234369260157226,0.3983414355161567,0.7220781584095355,0.16284779050736498,0.5602097969628461,0.0695620179825533
esm3_top4_bilstm_attn,validation,1,flexibility_supporting,neq_peak,residue,band_interval,208,208,208,3497,1614,0.46153846153846156,0.4319700361711089,0.4119427975230311,0.45209570155001017,0.12212223634961507,0.1174732630114213,0.12666775134420263,0.4319700361711089,0.4118944796048447,0.45236855936767056,0.750952773152764,0.7384555746830657,0.7637133257183966,0.18560969159405014,0.17946643552564748,0.19174196989446435,0.5914614046619364,0.5839138246113664,0.5992257916958675,0.10893575350563678,0.10021386416648037,0.11768359155024899,0.07262432419660286,0.07058014974326494,0.07464864460796823,1614.0,12142.0,1883.0,31820.0,0.11733061936609479,0.46153846153846156,0.723806924161776,0.1870978960180838,0.5926726928501188,0.10673035446944285
esm3_top4_bilstm_attn,validation,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,apex_any,208,208,0,3587,1142,0.31837189852244213,0.32932825561347967,0.31521094001000727,0.3446723950190697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_top4_bilstm_attn,validation,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,208,208,0,3587,1635,0.455812656816281,0.43334320932906645,0.4144247962258132,0.4525271764120442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_top4_bilstm_attn,test,-1,rigidity_supporting,q8_loop_turn_bend_CTS,residue,apex_exact,208,208,205,19451,30,0.0015423371549020616,0.0014798707152607516,0.0008611956146623525,0.0021969084562735034,0.03110289880968566,0.015621374464759938,0.0485220649357712,0.0014798707152607516,0.0008566349107576278,0.002165234931920681,0.9596602268920827,0.9575591923009514,0.9617448677927639,0.002801462796610088,0.0016425715773921916,0.004081266547680379,0.48057004880367177,0.4794934101006486,0.481610819927524,-0.12261476408802283,-0.1279853370757296,-0.11668190704985054,0.4139743765456635,0.3973792807382663,0.4297877171759518,30.0,1120.0,19421.0,26764.0,0.02608695652173913,0.0015423371549020616,0.9598335963276431,0.0029124799767001604,0.48068796674127257,-0.1234261283395415
esm3_top4_bilstm_attn,test,-1,rigidity_supporting,q8_loop_turn_bend_CTS,residue,band_interval,208,208,205,19451,5288,0.2718626291707367,0.23929201548835013,0.21589250624617692,0.26282444533935295,0.22688254132186889,0.20685140229754903,0.2469272855829561,0.23929201548835013,0.2165488055925452,0.26393065929633397,0.45465746807142376,0.43070380598397623,0.47854221704845273,0.22246837881275242,0.20260524236247274,0.24299291416344732,0.34697474177988685,0.3374335317057121,0.35609223369585963,-0.3121723195821939,-0.33091182929963875,-0.2931428771353015,0.4139743765456635,0.39817461756368305,0.4292721878214488,5288.0,15723.0,14163.0,12161.0,0.25167769263719003,0.2718626291707367,0.43612824558886815,0.26138104888537395,0.35399543737980244,-0.2891649328933947
esm3_top4_bilstm_attn,test,-1,rigidity_supporting,neq_peak,residue,apex_exact,208,208,205,3498,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974379911646049,0.9732227557288693,0.9755806331930583,0.0,0.0,0.0,0.4871899558230245,0.4866032117425326,0.4877553844650056,-0.04337973503987791,-0.044648835281541156,-0.04204795969728681,0.07254445246022237,0.07042787940759486,0.07466553587400686,0.0,1150.0,3498.0,42687.0,0.0,0.0,0.9737664529963274,0.0,0.4868832264981637,-0.04457464941346571
esm3_top4_bilstm_attn,test,-1,rigidity_supporting,neq_peak,residue,apex_within1,208,208,205,3498,12,0.003430531732418525,0.002863328377810085,0.0011734744500340184,0.0048843148170730835,0.002733059525212229,0.001125124139440152,0.004760120520459862,0.002863328377810085,0.0012878831238206238,0.004772786107580313,0.9233931413042177,0.9199954472680395,0.9269192598940043,0.0027444030070069496,0.0011320659139346424,0.004572346669749344,0.4631282348410139,0.46139680850511705,0.46488971099926324,-0.07412642054682966,-0.07688126703957472,-0.07136482077151853,0.07254445246022237,0.0703729559376196,0.0745710564950926,12.0,3438.0,3486.0,40399.0,0.0034782608695652175,0.003430531732418525,0.9215731003490202,0.0034542314335060447,0.4625018160407193,-0.07547496970384528
esm3_top4_bilstm_attn,test,-1,rigidity_supporting,neq_peak,residue,apex_within2,208,208,205,3498,35,0.010005717552887363,0.008878861880393168,0.0056271771216486206,0.012615068409596468,0.005121677177818404,0.003026956098261694,0.0072672206433216325,0.008878861880393168,0.0054999982977803445,0.012743039589310693,0.8726742900090307,0.8673083539095792,0.8785607622942209,0.006320298841442044,0.003927375327399611,0.008993206064441173,0.440776575944712,0.43789296093550967,0.443711993717533,-0.09495615632249513,-0.09876510807016466,-0.09085939766979922,0.07254445246022237,0.0702685070527853,0.07458095456362397,35.0,5715.0,3463.0,38122.0,0.00608695652173913,0.010005717552887363,0.8696306772817483,0.007569204152249135,0.4398181974173178,-0.09638805735204042
esm3_top4_bilstm_attn,test,-1,rigidity_supporting,neq_peak,residue,apex_within5,208,208,205,3498,324,0.09262435677530018,0.08515588001031799,0.07340616192423663,0.09756944318464539,0.023428104351924755,0.02015716021423026,0.026806376490537895,0.08515588001031799,0.0731756767951848,0.09721417853955457,0.7255421696460522,0.7136215698540405,0.7378379372507572,0.03577213437291346,0.03088445959069284,0.040989740796292536,0.40534902482818513,0.3993948354283176,0.4114953946303811,-0.11230366592354234,-0.11868575998780279,-0.10587465335064203,0.07254445246022237,0.07023760868810883,0.07462020511572931,324.0,12323.0,3174.0,31514.0,0.02561872380801771,0.09262435677530018,0.7188904350206446,0.04013626509755342,0.40575739589797244,-0.11143566250895486
esm3_top4_bilstm_attn,test,-1,rigidity_supporting,neq_peak,residue,band_interval,208,208,205,3498,824,0.23556317895940537,0.21168693873693234,0.18784758916503264,0.23514837559629853,0.03405472700598573,0.030651667720331163,0.03725537836503838,0.21168693873693234,0.18802088383466206,0.23667963230151323,0.563401650747768,0.5411558343060862,0.5853384886562204,0.056997583548162506,0.05117431536797819,0.062490417503978136,0.38754429474235014,0.3798147397430932,0.39594070712477697,-0.12251329783023637,-0.13040263748551875,-0.11472230056750012,0.07254445246022237,0.07042829959803174,0.07460238072329729,824.0,20187.0,2674.0,23650.0,0.039217552710484986,0.23556317895940537,0.5394985970755298,0.06724060549186013,0.3875308880174676,-0.1184388752855632
esm3_top4_bilstm_attn,test,-1,rigidity_supporting,q8_loop_turn_bend_CTS,segment,apex_any,208,208,0,3581,30,0.008377548170901982,0.011197752720247202,0.005708253156864858,0.018409732798627156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_top4_bilstm_attn,test,-1,rigidity_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,208,208,0,3581,1593,0.4448478078748953,0.40775939713151094,0.375041234186816,0.44337417707739196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_top4_bilstm_attn,test,1,flexibility_supporting,q8_loop_turn_bend_CTS,residue,apex_exact,208,208,207,19451,1109,0.05701506349287954,0.05958665677283824,0.05592632075346121,0.06308496468274896,0.9167238223397643,0.8924338334437971,0.9358823860318427,0.05958665677283824,0.05596559318809558,0.06314743833611179,0.9967971720325787,0.9960571349314087,0.9975024321697522,0.11087940092135119,0.10483927661658834,0.11720525948420006,0.5281919144027084,0.5262622005276452,0.5302338598026082,0.1686466671474952,0.15947108461191878,0.17779241632224302,0.4139743765456635,0.39782939705368603,0.42957022437203446,1109.0,91.0,18342.0,27793.0,0.9241666666666667,0.05701506349287954,0.996736479701621,0.10740399980630477,0.5268757715972503,0.1682416642397687
esm3_top4_bilstm_attn,test,1,flexibility_supporting,q8_loop_turn_bend_CTS,residue,band_interval,208,208,207,19451,8544,0.43925762171610716,0.4194590433757763,0.4008170526231064,0.43782559875584287,0.6752768257902908,0.6544077846576547,0.6987485300427407,0.4194590433757763,0.401499623623162,0.4384188703879183,0.8538957566515512,0.8409765637250249,0.8668944050641265,0.4937353357684007,0.4780842311950977,0.5090630821053426,0.6366774000136637,0.6284748026724832,0.6450028337516232,0.3057257764569276,0.2887287747881701,0.3222942034700883,0.4139743765456635,0.3968994402283041,0.43105684884180373,8544.0,4858.0,10907.0,23026.0,0.637516788539024,0.43925762171610716,0.8257782240711519,0.5201351474751165,0.6325179228936295,0.2894390901622417
esm3_top4_bilstm_attn,test,1,flexibility_supporting,neq_peak,residue,apex_exact,208,208,207,3498,315,0.09005145797598628,0.08939483349574033,0.07818727809498059,0.10095582095145256,0.2546737589349436,0.22255590346110987,0.28665083798176894,0.08939483349574033,0.07819418832361857,0.10095039002171201,0.979460801398859,0.9782577937326168,0.9806495304908396,0.12949968809294127,0.11269384844766223,0.14564696040689962,0.5344278174472997,0.528499226029693,0.5404288023038415,0.11217604096413131,0.09410446627692555,0.1314561148942012,0.07254445246022237,0.07034137262006318,0.0746813871968927,315.0,885.0,3183.0,42952.0,0.2625,0.09005145797598628,0.9798115746971736,0.13409961685823754,0.53493151633658,0.11627112209071308
esm3_top4_bilstm_attn,test,1,flexibility_supporting,neq_peak,residue,apex_within1,208,208,207,3498,793,0.22670097198399086,0.22996972448453484,0.21489848276462692,0.2458610541213396,0.21709717523097063,0.20496362302232915,0.22909434029596545,0.22996972448453484,0.21483434661503004,0.245881167637465,0.9355803770931106,0.9323550073853271,0.9384867988853122,0.2167363298214014,0.20425399193293117,0.2293388792692008,0.5827750507888227,0.5748314308790053,0.5903766545700978,0.15926086632752945,0.14504933475559675,0.17341617897991224,0.07254445246022237,0.07042803172379579,0.07461576266543328,793.0,2807.0,2705.0,41030.0,0.22027777777777777,0.22670097198399086,0.9359673335310355,0.22344322344322345,0.5813341527575131,0.16053415344358812
esm3_top4_bilstm_attn,test,1,flexibility_supporting,neq_peak,residue,apex_within2,208,208,207,3498,1027,0.2935963407661521,0.29739560184608976,0.280790601483528,0.31458662668413195,0.1681318132846173,0.16113291712925454,0.1745286471766465,0.29739560184608976,0.2803671010072897,0.31440958503135297,0.8858370368625631,0.8809552364380888,0.8907396777344647,0.2083380230121894,0.19954910826976824,0.21629744863436706,0.5916163193543265,0.5838784021325134,0.5996477034942419,0.1400135380381916,0.12951453819774164,0.1505669824467503,0.07254445246022237,0.07034711923121223,0.07463346160118406,1027.0,4973.0,2471.0,38864.0,0.17116666666666666,0.2935963407661521,0.886557018044118,0.2162560539060855,0.5900766794051351,0.1416570138907054
esm3_top4_bilstm_attn,test,1,flexibility_supporting,neq_peak,residue,apex_within5,208,208,207,3498,1380,0.39451114922813035,0.4007848487890144,0.38135237921571047,0.4189859203261309,0.103677141686114,0.10054800889531051,0.10683657139276904,0.4007848487890144,0.3830389996795247,0.41969617855428903,0.7304908844254783,0.7186931119131439,0.7432815210345115,0.160958796009668,0.15637658843986796,0.16573479508558253,0.5656378666072464,0.5586969218347078,0.5732969104217667,0.0739799353695495,0.06689505630624325,0.0810933260838523,0.07254445246022237,0.07041522059391768,0.0746583252996583,1380.0,11777.0,2118.0,32060.0,0.1048871323249981,0.39451114922813035,0.7313456669023884,0.1657160012008406,0.5629284080652595,0.07349457725697944
esm3_top4_bilstm_attn,test,1,flexibility_supporting,neq_peak,residue,band_interval,208,208,207,3498,1603,0.4582618639222413,0.4346543489638763,0.4150493131319615,0.4541403172793769,0.1252345084240413,0.12101548654543853,0.12938795825364732,0.4346543489638763,0.4147829328673545,0.4556965803855575,0.7563631106124421,0.7440179841671188,0.7692690759984636,0.18821012855646876,0.18254051902703386,0.1937461008572304,0.5955087297881592,0.5882470605576874,0.6028258416119994,0.11426808688850361,0.10693000981258517,0.12113739867474091,0.07254445246022237,0.07035370309520525,0.0747359902349929,1603.0,11799.0,1895.0,32038.0,0.11960901358006268,0.4582618639222413,0.7308438077423182,0.18970414201183433,0.5945528358322797,0.10980925228183765
esm3_top4_bilstm_attn,test,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,apex_any,208,208,0,3581,1102,0.3077352694777995,0.3104537859728263,0.2940596472211321,0.3266068579205897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_top4_bilstm_attn,test,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,208,208,0,3581,1566,0.4373080145210835,0.4131827826325051,0.3941322264619845,0.43332707226679223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_top28_bilstm_attn,train,-1,rigidity_supporting,q8_loop_turn_bend_CTS,residue,apex_exact,967,967,938,92205,147,0.0015942736294127216,0.00144482964717804,0.001132582969034027,0.0017968623573003672,0.03000035492410968,0.02286834740331985,0.03733939377135275,0.00144482964717804,0.0011265097005071594,0.0017734605569294285,0.9589927570704861,0.9578916617679507,0.960087137567438,0.0027319859906164414,0.002128815888044064,0.0033847839962676367,0.4802187933588321,0.47966597059419286,0.480812505098343,-0.12484408281239827,-0.12766303882922297,-0.12206051007585118,0.41236833872113504,0.40462836468643076,0.4198920654513177,147.0,5463.0,92058.0,123971.0,0.026203208556149733,0.0015942736294127216,0.9577931609932475,0.00300567397638399,0.4796937173113301,-0.1274454654214555
esm3_top28_bilstm_attn,train,-1,rigidity_supporting,q8_loop_turn_bend_CTS,residue,band_interval,967,967,938,92205,30137,0.32684778482728705,0.24778952585539707,0.2359070124666616,0.26017880903312685,0.22151097175413761,0.21191927191898566,0.2309070412908419,0.24778952585539707,0.23512347108402856,0.260143201850916,0.4406169150889514,0.4269312940085162,0.453726376416696,0.22159777261953356,0.21176999608202943,0.23176607845632455,0.3442032204721743,0.34005475305418925,0.3484531845061701,-0.3261749672031226,-0.3342632219619994,-0.31757998363739265,0.41236833872113504,0.4048823928476228,0.42003033098552134,30137.0,79044.0,62068.0,50390.0,0.27602788030884495,0.32684778482728705,0.38931038212525304,0.299295879554686,0.35807908347627004,-0.27983956280050676
esm3_top28_bilstm_attn,train,-1,rigidity_supporting,neq_peak,residue,apex_exact,967,967,938,16230,13,0.0008009858287122613,0.0009730896720662773,0.0003744652543365007,0.0017279604216523736,0.0024938429256126486,0.0011071026669374215,0.004253072354085146,0.0009730896720662773,0.0003610182364231065,0.001743164431996113,0.9740618520264307,0.9734869231360295,0.9746288731064698,0.0013649256147618624,0.0005626339908197,0.0023901775020393127,0.4875174708492485,0.4871049635105519,0.487969391171135,-0.0423773327149199,-0.04347641869386036,-0.04104862426935661,0.07197259418148319,0.070992858486298,0.072890237363715,13.0,5597.0,16217.0,199812.0,0.0023172905525846704,0.0008009858287122613,0.9727519242097474,0.0011904761904761906,0.48677645501922984,-0.04386412073850151
esm3_top28_bilstm_attn,train,-1,rigidity_supporting,neq_peak,residue,apex_within1,967,967,938,16230,41,0.0025261860751694394,0.002227914655898127,0.0014083902105028819,0.003190395756082825,0.0019470363619997924,0.0013197783727322816,0.0027371797164856427,0.002227914655898127,0.0014293609895220025,0.0031390642203353836,0.9221157661157419,0.9204832759656393,0.9238073197569772,0.00201497520131174,0.0012869966069925956,0.0028026928565731313,0.46217184038581993,0.4613046111137541,0.4631182119339023,-0.07612692367245058,-0.07735076334614467,-0.07482482923521404,0.07197259418148319,0.07101948855130191,0.07288270555917643,41.0,16789.0,16189.0,188620.0,0.0024361259655377304,0.0025261860751694394,0.9182655093009556,0.002480338777979431,0.4603958476880625,-0.0778974310135479
esm3_top28_bilstm_attn,train,-1,rigidity_supporting,neq_peak,residue,apex_within2,967,967,938,16230,104,0.00640788662969809,0.005485918836423533,0.004201712123538321,0.006851734544255882,0.0031903135703824155,0.002443942204693755,0.004080523650284309,0.005485918836423533,0.004221457851905468,0.0069295813994849085,0.8703394164031928,0.8674462936972072,0.8731613968515427,0.0038854050200662366,0.002971806714779804,0.004936002061014975,0.4379126676198082,0.4364319908296015,0.43939278838616064,-0.09955664110337419,-0.1012491076266884,-0.09791275380219701,0.07197259418148319,0.07105884322839047,0.0729070714146192,104.0,27946.0,16126.0,177463.0,0.0037076648841354726,0.00640788662969809,0.8639494861471503,0.004697380307136405,0.43517868638842416,-0.10158042990960416
esm3_top28_bilstm_attn,train,-1,rigidity_supporting,neq_peak,residue,apex_within5,967,967,938,16230,1641,0.1011090573012939,0.08992471463521763,0.0831335449375857,0.09694388633549422,0.023917701884009067,0.022197356925074668,0.025663192784232573,0.08992471463521763,0.08341044197628225,0.09662433395846334,0.7214593763991732,0.7151889193935231,0.7275298253634382,0.03627384554115782,0.03368502817343224,0.038909408520175236,0.40569204551719545,0.40256097215245545,0.40886077385465985,-0.11273251241933747,-0.11634652930314876,-0.10921059335693623,0.07197259418148319,0.07105453105661234,0.0728716344874086,1641.0,60040.0,14589.0,145369.0,0.026604627032635657,0.1011090573012939,0.7077051151604847,0.04212498876923669,0.40440708623088933,-0.11113375882640573
esm3_top28_bilstm_attn,train,-1,rigidity_supporting,neq_peak,residue,band_interval,967,967,938,16230,4676,0.2881084411583487,0.21622851646895155,0.204152351999612,0.22867151589350077,0.03264677136660463,0.031015690428790238,0.03433460068595465,0.21622851646895155,0.20427869753058753,0.2290281917078608,0.5506745195391552,0.5395012180799359,0.5614402147243266,0.054354218278933615,0.05152816533993935,0.057231668391433385,0.38345151800405336,0.379599844896992,0.38716331851853736,-0.12969466598520799,-0.13347705921775088,-0.12610090593440051,0.07197259418148319,0.07099973040564735,0.07289862523144801,4676.0,104505.0,11554.0,100904.0,0.04282796457259047,0.2881084411583487,0.4912345612899143,0.07457081117286363,0.3896715012241315,-0.11497885696909556
esm3_top28_bilstm_attn,train,-1,rigidity_supporting,q8_loop_turn_bend_CTS,segment,apex_any,967,967,0,16731,141,0.008427469965931505,0.008894075342701407,0.00693259282318102,0.010963115015984624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_top28_bilstm_attn,train,-1,rigidity_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,967,967,0,16731,8525,0.5095332018408941,0.41539685793290393,0.3994421784705463,0.43249225905645083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_top28_bilstm_attn,train,1,flexibility_supporting,q8_loop_turn_bend_CTS,residue,apex_exact,967,967,953,92205,5423,0.058814597906838025,0.061781012350784995,0.06013480547244512,0.06339815705388117,0.9229770353575438,0.9134900332605825,0.9322522334702065,0.061781012350784995,0.060149329436450155,0.0635391689689722,0.9966588743661148,0.996252779397841,0.9970480937761177,0.11468766884196507,0.11181939226441288,0.1176549240235849,0.5292199433584499,0.5283281530994894,0.5301100679754794,0.17412385380987902,0.17006532697581012,0.17800551486877503,0.41236833872113504,0.40463401207780764,0.4203497958485407,5423.0,464.0,86782.0,128970.0,0.9211822660098522,0.058814597906838025,0.9964151613949966,0.11056966929005424,0.5276148796509174,0.16929734210423306
esm3_top28_bilstm_attn,train,1,flexibility_supporting,q8_loop_turn_bend_CTS,residue,band_interval,967,967,953,92205,41158,0.446374925437883,0.4248609636264652,0.41575792891472413,0.4340275901867362,0.685167020682699,0.6740840220652021,0.695674112217178,0.4248609636264652,0.41546054101673074,0.43421367559214863,0.8628173736870499,0.857381449086622,0.8684160078991398,0.5012717776535607,0.4926035445460136,0.5098872449952699,0.6438391686567576,0.6397176945727573,0.6480731612795712,0.3242859518316875,0.3158001852853804,0.332635680645419,0.41236833872113504,0.40453837474091026,0.42015566644191843,41158.0,21143.0,51047.0,108291.0,0.6606314505385146,0.446374925437883,0.8366503391689973,0.5327689539564806,0.6415126323034401,0.3103269106125567
esm3_top28_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,apex_exact,967,967,953,16230,1514,0.09328404189772027,0.09497254827770764,0.08885483579496808,0.10108761674360003,0.2539419117216579,0.23869439689678798,0.2700423101096022,0.09497254827770764,0.08898063452179493,0.10111293479817199,0.9788719735276192,0.9782396741862103,0.9794693803934407,0.1347495738561245,0.1263626892599753,0.14292251068096937,0.5369222609026636,0.5338729763883275,0.5402098262424453,0.11678847155669742,0.10727202082207275,0.12605716914190554,0.07197259418148319,0.07100256156959549,0.07287515054327065,1514.0,4373.0,14716.0,201036.0,0.2571768303040598,0.09328404189772027,0.9787107672984143,0.13690826061400732,0.5359974045980673,0.11663952599733396
esm3_top28_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,apex_within1,967,967,953,16230,3814,0.2349969192852742,0.2347453917799151,0.2268637203960027,0.24297687683984304,0.21138740675540255,0.2057778978719572,0.2170854241067514,0.2347453917799151,0.22669509208696587,0.24243382179794362,0.9327550281548589,0.9312180034081653,0.9342767498287684,0.21469574151070814,0.20874061684301584,0.22065512537917112,0.5837502099673869,0.5798420381316035,0.5875609550536686,0.15840030444698686,0.15185565163098358,0.16474045669437462,0.07197259418148319,0.07105562098335537,0.07289513781630487,3814.0,13847.0,12416.0,191562.0,0.2159560613781779,0.2349969192852742,0.9325881533915261,0.22507450355551623,0.5837925363384001,0.16121483987384927
esm3_top28_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,apex_within2,967,967,953,16230,5043,0.310720887245841,0.3079441332804868,0.2998634170328334,0.3162794390146719,0.16700690109893124,0.16400242162799403,0.16999324257753912,0.3079441332804868,0.2994305034276366,0.31671828141514247,0.8816544717730922,0.8789195779051577,0.8842378013811091,0.20913235181329007,0.20492052024877444,0.21330449749381025,0.5947993025267895,0.5910299539506343,0.5980151732598821,0.14356666869239562,0.13901930938118046,0.1481363292948147,0.07197259418148319,0.07106842759412478,0.07290920767765163,5043.0,24390.0,11187.0,181019.0,0.17133829375191112,0.310720887245841,0.8812612884537678,0.22087904868274094,0.5959910878498045,0.14737681534322583
esm3_top28_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,apex_within5,967,967,953,16230,6743,0.41546518792359827,0.4060909202709207,0.3964615522403281,0.41551754960200643,0.10224749740484032,0.10069417185641173,0.10388648660973336,0.4060909202709207,0.3966936312639658,0.4147549169756496,0.721645470847722,0.7157055046991413,0.7276236554166666,0.15857430652584117,0.15587725377341796,0.1611494847067419,0.5638681955593216,0.5606816462247841,0.5671423646591175,0.07317656770212645,0.06961687114612494,0.07653562747026368,0.07197259418148319,0.07105651500682016,0.07292064520781891,6743.0,57659.0,9487.0,147750.0,0.10470171733797087,0.41546518792359827,0.7192966228354162,0.16725369580315508,0.5673809053795072,0.07732301504660387
esm3_top28_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,band_interval,967,967,953,16230,7595,0.46796056685150955,0.4376291181837661,0.4272546606791769,0.44759390533720234,0.12594609209745655,0.1237835667859042,0.12810113684209284,0.4376291181837661,0.42796559038800935,0.4477366812578348,0.7596458559994147,0.7541276959045786,0.7651355650769995,0.1886018141413117,0.18540871600252118,0.19182116682898503,0.5986374870915905,0.5950581544625715,0.6021349609911505,0.11885206287832681,0.11515663533756863,0.12267322361183462,0.07197259418148319,0.07104322630061108,0.07293699896618243,7595.0,54706.0,8635.0,150703.0,0.12190815556732637,0.46796056685150955,0.733672818620411,0.19342679960779818,0.6008166927359603,0.11684879726676489
esm3_top28_bilstm_attn,train,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,apex_any,967,967,0,16731,5374,0.3212001673540135,0.32352131155921593,0.3164817285373903,0.331110192814297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_top28_bilstm_attn,train,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,967,967,0,16731,7345,0.439005439005439,0.41134232041906077,0.40259742962308737,0.4200301455598752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_top28_bilstm_attn,validation,-1,rigidity_supporting,q8_loop_turn_bend_CTS,residue,apex_exact,208,208,207,19379,29,0.0014964652458847206,0.001449133101984189,0.0007779242768801356,0.0021799306234576384,0.029536771523131285,0.01484515644202345,0.047702612738844616,0.001449133101984189,0.0008197973844325225,0.002226593940465982,0.9561264288325731,0.9536642590721036,0.9584795445823889,0.0027416731780838532,0.001461828309775489,0.004181899103063693,0.47878778096727864,0.4775326535597927,0.4800294112806571,-0.12768602124245212,-0.13378174363429415,-0.12116400660125601,0.41067693071209754,0.39580925465757805,0.42667754770058136,29.0,1191.0,19350.0,26889.0,0.023770491803278688,0.0014964652458847206,0.9575854700854701,0.0028156706636244476,0.47954096766567744,-0.1270852611113491
