condition,split,metric,metric_kind,directional_hypothesis,n_paired_proteins,flex_minus_rigid_mean,flex_minus_rigid_median,sign_flip_null_mean,sign_flip_null_std,sign_flip_z,p_upper,p_lower,p_two_sided,p_upper_q_bh,p_lower_q_bh,p_two_sided_q_bh
esm3_frozen_bilstm_attn,test,neq_top10_within_protein,binary,flexibility-supporting higher,207,0.35422662888562295,0.3333333333333333,-2.700765623186767e-05,0.029316574045563384,12.083732430374678,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,test,neq_peak,binary,flexibility-supporting higher,207,0.21793644847779542,0.2,5.8643904325916317e-05,0.020661472221497473,10.54512486998753,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,test,distance_to_neq_peak,distance,flexibility-supporting lower,207,-5.900026382635079,-5.8090909090909095,0.0018920109677824932,0.4386403711080807,-13.455027814000807,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,test,distance_to_neq_top10,distance,flexibility-supporting lower,207,-5.168949635978621,-5.0,0.0024856040984685486,0.43838859243609785,-11.796463980368989,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,test,q3_is_H,binary,two-sided,207,-0.702485936437343,-0.7692307692307693,0.00036736651290359724,0.053620399056986776,-13.107946141976061,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,test,q3_is_E,binary,two-sided,207,-0.21106094577961584,-0.14285714285714285,-0.0004275223535581592,0.0246714696186872,-8.537530462575894,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,test,q3_is_C,binary,two-sided,207,0.9135468822169589,1.0,-0.0003120279515249677,0.06480577510352814,14.101504205583243,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,test,q8_is_T,binary,upper,207,0.2286297990475313,0.2222222222222222,0.00012371803751172892,0.021463997572802207,10.646016905050704,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,test,q8_is_S,binary,upper,207,0.12436618510787309,0.0,-7.531237494153096e-05,0.0151296620698246,8.225001781831423,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,test,q8_turn_or_bend_TS,binary,upper,207,0.3529959841554044,0.3333333333333333,0.000294708692368539,0.029796179765820063,11.8371307407545,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,test,q8_loop_turn_bend_CTS,binary,upper,207,0.8940370308230495,1.0,-0.0007385818868384939,0.06290401936792232,14.224458495670877,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,test,structured_linker_loop,binary,upper,207,0.709027048541115,0.75,0.0002782417132928642,0.05293242663403696,13.38969043924538,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,test,q3_boundary_within2,binary,upper,207,0.3464728121803996,0.4027777777777778,5.3343908782953886e-05,0.036943686598038435,9.376959913091351,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,test,q8_boundary_within2,binary,upper,207,0.5901469201128196,0.6666666666666666,0.0002991699027504653,0.047046409022782246,12.537572207146246,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,test,distance_to_q3_boundary,distance,lower,207,-1.5613947835814848,-1.5604395604395607,-0.00048433126659895614,0.19985748569132522,-7.810117529076054,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,test,distance_to_q8_boundary,distance,lower,207,-3.0487108365411864,-3.0,0.0032153608535066334,0.25660415076234383,-11.893518434240999,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,test,rsa,continuous,two-sided,207,0.31657617152575684,0.3198261618614197,0.00011062544334333504,0.02390885919237591,13.236329828038322,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,test,exposed_rsa_ge025,binary,two-sided,207,0.5317987094841314,0.5454545454545454,-0.00014446353053343687,0.043008422799101,12.368348765065248,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,test,disorder,continuous,upper,207,0.08457962833836767,0.05517966533079746,7.255285072854347e-05,0.008886127543950883,9.51000028636391,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,test,disorder_ge05,binary,upper,207,0.05483572582890571,0.0,-8.415960645713418e-05,0.010378763076759853,5.291563650618402,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,test,interface,binary,two-sided,207,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
esm3_frozen_bilstm_attn,test,torsion_change_from_previous,continuous,upper,207,85.68127971915142,83.10600955375465,0.0068903483729607215,6.39350385655988,13.4002248677577,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,train,neq,continuous,flexibility-supporting higher,937,1.0379145292657541,0.9651666666666665,0.001159424161164235,0.039271976785565016,26.39936132488406,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,train,flexible_neq_gt1,binary,flexibility-supporting higher,937,0.8696089333353485,1.0,-0.0001666356233302513,0.029212221490952366,29.77437266207455,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,train,neq_top10_within_protein,binary,flexibility-supporting higher,937,0.3767703663526568,0.3333333333333333,-0.00017943480899738012,0.014794530997411282,25.478996341797664,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,train,neq_peak,binary,flexibility-supporting higher,937,0.2457961933871882,0.25,-5.6695509099636686e-05,0.01100106573574731,22.348097429997484,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,train,distance_to_neq_peak,distance,flexibility-supporting lower,937,-6.1350913659611575,-6.0,-0.0029909215417332213,0.22231321941127344,-27.583157045983867,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,train,distance_to_neq_top10,distance,flexibility-supporting lower,937,-5.449288107186347,-5.575,0.0020749289759084536,0.22614128822669305,-24.106005050690218,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,train,q3_is_H,binary,two-sided,937,-0.6942390873157923,-0.7692307692307692,5.415819285878287e-05,0.02492604302929743,-27.85413010370706,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,train,q3_is_E,binary,two-sided,937,-0.21920069301931722,-0.09090909090909091,0.00010928527461916288,0.011940453626489333,-18.366972072770128,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,train,q3_is_C,binary,two-sided,937,0.9134397803351094,1.0,-0.00038769564307973006,0.030483458505891244,29.977814879554515,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,train,q8_is_T,binary,upper,937,0.2597523520549407,0.25,-3.1718402710817395e-05,0.011573600677151203,22.446261773185384,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,train,q8_is_S,binary,upper,937,0.12395014813688575,0.0,-5.7020942649868034e-05,0.0068710807792371235,18.047694833432562,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,train,q8_turn_or_bend_TS,binary,upper,937,0.38370250019182645,0.375,0.0001672774660570586,0.015294717590854207,25.076319353232925,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,train,q8_loop_turn_bend_CTS,binary,upper,937,0.8944389924046062,1.0,-0.00023701792660248865,0.029515829119736218,30.311735669081024,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,train,structured_linker_loop,binary,upper,937,0.7348073885222441,0.7777777777777778,-3.422833895282933e-05,0.02536104511001025,28.9752103540539,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,train,q3_boundary_within2,binary,upper,937,0.38453615408857655,0.4444444444444445,9.286442539162732e-06,0.018671920296830753,20.593857596495013,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,train,q8_boundary_within2,binary,upper,937,0.624917119301788,0.6666666666666667,-0.0001637395607028204,0.02343631502590914,26.67146512459216,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,train,distance_to_q3_boundary,distance,lower,937,-1.606819054342834,-1.7000000000000002,0.0005432653495882146,0.10071615615098302,-15.959329477217484,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,train,distance_to_q8_boundary,distance,lower,937,-3.11255675510351,-3.2,0.0009878167791684024,0.13287345271410747,-23.432405106397198,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,train,rsa,continuous,two-sided,937,0.3084801165210886,0.3175823862353961,-3.085773703526374e-05,0.011230623765110595,27.470511051804053,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,train,exposed_rsa_ge025,binary,two-sided,937,0.5198247939107747,0.5,-0.00013189277962333428,0.020114245645128606,25.850170862178192,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,train,disorder,continuous,upper,937,0.07377508175478409,0.045817154692485915,5.28794365921143e-05,0.0037211281437387373,19.811788111150857,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,train,disorder_ge05,binary,upper,937,0.03535005533507036,0.0,-2.4963823844440822e-05,0.004112244426900864,8.602362964493016,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,train,interface,binary,two-sided,937,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
esm3_top4_bilstm_attn,train,torsion_change_from_previous,continuous,upper,937,86.31289965497,87.33168670682811,-0.013937038340653572,3.10589628976669,27.794500730027718,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,validation,neq,continuous,flexibility-supporting higher,208,1.0787453653016243,1.0122148148148147,-0.000706183998486951,0.08408251034873242,12.838003347225046,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,validation,flexible_neq_gt1,binary,flexibility-supporting higher,208,0.8435190744084975,1.0,8.387368907801587e-05,0.06092371019126556,13.84412075481805,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,validation,neq_top10_within_protein,binary,flexibility-supporting higher,208,0.3921881836104344,0.375,-0.0001585501764755381,0.03165980197529143,12.392583317264995,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,validation,neq_peak,binary,flexibility-supporting higher,208,0.23079493884614893,0.2222222222222222,-7.433751475331306e-05,0.021407212339379263,10.784649243479997,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,validation,distance_to_neq_peak,distance,flexibility-supporting lower,208,-5.880241483389927,-5.927272727272728,0.0005620200577600416,0.44681113788595567,-13.161720925919951,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,validation,distance_to_neq_top10,distance,flexibility-supporting lower,208,-5.404990271311307,-5.5,0.0011477774624177783,0.46550780541751025,-11.613420840333713,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,validation,q3_is_H,binary,two-sided,208,-0.6677890752409983,-0.75,-0.0009309807927115623,0.05194373991546072,-12.838083964181422,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,validation,q3_is_E,binary,two-sided,208,-0.2441366933364656,-0.12244152046783627,-0.00015371886379477484,0.02789934317065705,-8.745115359177284,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,validation,q3_is_C,binary,two-sided,208,0.9119257685774639,1.0,-0.0004121126461258039,0.06489933931206161,14.05773758091295,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,validation,q8_is_T,binary,upper,208,0.2853337721533646,0.2792207792207792,-0.00019742060412811623,0.02557866569946377,11.162865026359784,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,validation,q8_is_S,binary,upper,208,0.15008240976347223,0.1111111111111111,-7.802820886229888e-05,0.01624468394202405,9.243666328519833,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,validation,q8_turn_or_bend_TS,binary,upper,208,0.43541618191683684,0.4444444444444444,-5.9199976869139135e-05,0.035202317163033285,12.3706453719191,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,validation,q8_loop_turn_bend_CTS,binary,upper,208,0.8977785289706655,1.0,-7.859286341090069e-05,0.06389184260469276,14.052766131495638,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,validation,structured_linker_loop,binary,upper,208,0.7512955791727524,0.7777777777777778,0.0008795319214751668,0.05404474116609436,13.88508911431442,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,validation,q3_boundary_within2,binary,upper,208,0.4089154907418928,0.4568048910154173,-0.0009619164580639783,0.04016376970082897,10.205152809436038,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,validation,q8_boundary_within2,binary,upper,208,0.6535616945833664,0.7216640085061138,0.0010665775109707444,0.0506889807120751,12.87252392741365,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,validation,distance_to_q3_boundary,distance,lower,208,-1.9172357833919738,-1.8779761904761907,0.0036268195075238787,0.20197307747068094,-9.510488362877654,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,validation,distance_to_q8_boundary,distance,lower,208,-3.4104307650966823,-3.5,-0.0013649611384950154,0.27526958554846215,-12.384462297808087,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,validation,rsa,continuous,two-sided,208,0.32825953192189355,0.33041430497542024,-0.00011955449103440854,0.025406337111069176,12.925085775936505,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,validation,exposed_rsa_ge025,binary,two-sided,208,0.5268738324988698,0.5467032967032968,0.0006291301040266197,0.04201117797742577,12.526301992236798,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,validation,disorder,continuous,upper,208,0.07581633418850779,0.05115748083987586,2.087352497151429e-05,0.00755782008278722,10.028746362480748,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,validation,disorder_ge05,binary,upper,208,0.029877458489553636,0.0,4.718775222191214e-05,0.005914066578309682,5.0439524720158975,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,validation,interface,binary,two-sided,208,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
esm3_top4_bilstm_attn,validation,torsion_change_from_previous,continuous,upper,208,89.73357266000745,90.33267726837747,-0.12436246295818401,6.638856701951,13.535152083725283,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,test,neq,continuous,flexibility-supporting higher,204,1.0515769991602728,1.0151,0.000189909338322418,0.08330885171461032,12.620352677812303,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,test,flexible_neq_gt1,binary,flexibility-supporting higher,204,0.8374858546143523,0.9330357142857143,-0.0006231250308032127,0.061252337352574716,13.682889761755776,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,test,neq_top10_within_protein,binary,flexibility-supporting higher,204,0.3797063928777483,0.36363636363636365,0.0002485326211157413,0.031706378324860056,11.967871460081287,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,test,neq_peak,binary,flexibility-supporting higher,204,0.25351700048790843,0.25,0.00019125326541886642,0.02457898389349723,10.30659966743015,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,test,distance_to_neq_peak,distance,flexibility-supporting lower,204,-6.305103200583775,-6.183333333333334,0.0003910395113219696,0.47858473363558024,-13.175293311584056,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,test,distance_to_neq_top10,distance,flexibility-supporting lower,204,-5.535122921295254,-5.732142857142857,-0.004974966301459268,0.5000283137177519,-11.059669629258964,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,test,q3_is_H,binary,two-sided,204,-0.6814497996779477,-0.75,0.000695994827327195,0.05284692610085032,-12.907955955725853,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,test,q3_is_E,binary,two-sided,204,-0.22133235381552288,-0.14285714285714285,1.218478542600343e-05,0.02575170616085308,-8.595334896195336,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,test,q3_is_C,binary,two-sided,204,0.9027821534934708,1.0,-6.907337476391228e-06,0.06394176253618052,14.11892673931403,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,test,q8_is_T,binary,upper,204,0.26023299217832463,0.25,-0.00033263650559206824,0.024545050196813127,10.615811603341024,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,test,q8_is_S,binary,upper,204,0.12312224072933792,0.0,-0.00010237636593774706,0.014682714293804381,8.392495735428998,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,test,q8_turn_or_bend_TS,binary,upper,204,0.3833552329076626,0.38461538461538464,0.0004886389839203138,0.03246808629204378,11.792089945798955,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,test,q8_loop_turn_bend_CTS,binary,upper,204,0.8842438086683612,1.0,0.0003525465418592017,0.06359613575078518,13.89850580843804,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,test,structured_linker_loop,binary,upper,204,0.7477632572741268,0.7777777777777778,-0.000277069516871307,0.055858568322211984,13.391684557256049,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,test,q3_boundary_within2,binary,upper,204,0.3609018848638226,0.4285714285714286,0.0004753057005630537,0.03792816221051423,9.502874860183553,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,test,q8_boundary_within2,binary,upper,204,0.6082114598691626,0.6666666666666667,-0.0002966604840437022,0.04918967982734652,12.370646088550311,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,test,distance_to_q3_boundary,distance,lower,204,-1.6886093912731872,-1.666666666666667,-0.0010022742128093232,0.2163491387510059,-7.800387497740994,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,test,distance_to_q8_boundary,distance,lower,204,-3.3126589931967363,-3.321428571428571,0.0038569672787783405,0.28357820110560156,-11.695242961360343,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top4_bilstm_attn,test,rsa,continuous,two-sided,204,0.3077523007740625,0.319901335099712,0.00016103366568445292,0.024004284077333904,12.814015453134125,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,test,exposed_rsa_ge025,binary,two-sided,204,0.5215446854677899,0.5247584541062802,0.0001726440715763907,0.0435046093626661,11.984294285920747,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,test,disorder,continuous,upper,204,0.06599668235432396,0.03511799552795007,3.847003395396768e-05,0.007126980706809128,9.25472020112997,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,test,disorder_ge05,binary,upper,204,0.029461619535148947,0.0,-3.3843348916878294e-05,0.00761899273915793,3.8713073885047087,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top4_bilstm_attn,test,interface,binary,two-sided,204,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
esm3_top4_bilstm_attn,test,torsion_change_from_previous,continuous,upper,204,86.04552787516981,90.33436583173048,0.09264795799197312,6.556600631046027,13.109366385712757,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,train,neq,continuous,flexibility-supporting higher,933,1.0205466347418346,0.9650000000000001,0.000324851788973616,0.03789213634087382,26.924366939225838,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,train,flexible_neq_gt1,binary,flexibility-supporting higher,933,0.8894807527480282,1.0,-4.4462539080138644e-06,0.029955870997620832,29.69318432011479,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,train,neq_top10_within_protein,binary,flexibility-supporting higher,933,0.37112498683242345,0.3333333333333333,-0.0001402086671745059,0.014480142330897713,25.639609543574213,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,train,neq_peak,binary,flexibility-supporting higher,933,0.24883967546250302,0.23076923076923078,4.550766380322199e-05,0.011204844048653689,22.204161585684318,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,train,distance_to_neq_peak,distance,flexibility-supporting lower,933,-6.2185341373181675,-6.0,-0.001536937021365024,0.22748133232698498,-27.329702779129146,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,train,distance_to_neq_top10,distance,flexibility-supporting lower,933,-5.480266850020059,-5.466666666666666,0.001455408588620488,0.2282653575070041,-24.014692016682726,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,train,q3_is_H,binary,two-sided,933,-0.6942441738210305,-0.7638888888888888,0.0002484525027744868,0.025033596591449964,-27.742423018872316,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,train,q3_is_E,binary,two-sided,933,-0.2207699533673996,-0.1111111111111111,0.00016561341779669,0.011719623672344576,-18.851762903151045,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,train,q3_is_C,binary,two-sided,933,0.9150141271884301,1.0,-0.0003107351287640922,0.030254067297755625,30.25460521749738,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,train,q8_is_T,binary,upper,933,0.24525446408442814,0.23076923076923078,-8.646800389319065e-06,0.01122969214313153,21.840590797925735,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,train,q8_is_S,binary,upper,933,0.1264607721672068,0.0,4.604954108094286e-05,0.00698645593259569,18.09425606427017,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,train,q8_turn_or_bend_TS,binary,upper,933,0.37171523625163494,0.3571428571428571,7.63663663625131e-05,0.015019415862168402,24.74389638690101,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,train,q8_loop_turn_bend_CTS,binary,upper,933,0.8938443534586544,1.0,-0.00030540024627357445,0.029465826232724087,30.345314149443578,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
