condition,sign,evaluation_split,feature,feature_type,n_pairs,n_proteins,baseline_auroc,single_feature_auroc,delta_auroc_single_from_baseline,full_query_auroc,without_feature_auroc,delta_auroc_full_minus_without,baseline_macro_protein_auroc,single_feature_macro_protein_auroc,delta_macro_auroc_single_from_baseline,full_query_macro_protein_auroc,without_feature_macro_protein_auroc,delta_macro_auroc_full_minus_without,baseline_average_precision,single_feature_average_precision,full_query_average_precision,without_feature_average_precision
esm3_frozen_bilstm_attn,1,test,rsa,numeric,8505,203,0.5023793073777689,0.6519667186179054,0.14958741124013653,0.791749375014654,0.7509260311981714,0.04082334381648267,0.5199722481076875,0.6405084621786619,0.12053621407097437,0.80569302702784,0.7784878616041803,0.027205165423659694,0.4976066454863952,0.6050967271034488,0.7643663720452955,0.7297567359057702
esm3_frozen_bilstm_attn,1,test,disorder,numeric,8505,203,0.5023793073777689,0.502979933668163,0.0006006262903940351,0.791749375014654,0.7776169201483065,0.01413245486634751,0.5199722481076875,0.5105971991153436,-0.00937504899234387,0.80569302702784,0.7974914121966451,0.008201614831194859,0.4976066454863952,0.4898041037086484,0.7643663720452955,0.7516710108521328
esm3_frozen_bilstm_attn,1,test,torsion_change_from_previous,numeric,8505,203,0.5023793073777689,0.5829112018697138,0.08053189449194487,0.791749375014654,0.7892674056925758,0.0024819693220782257,0.5199722481076875,0.5900532985887404,0.07008105048105295,0.80569302702784,0.8006749753129633,0.005018051714876681,0.4976066454863952,0.5715611961583273,0.7643663720452955,0.760109199841381
esm3_frozen_bilstm_attn,1,test,query_amino_acid_class,categorical,8505,203,0.5023793073777689,0.589269717176159,0.08689040979839002,0.791749375014654,0.7883466831648346,0.0034026918498194503,0.5199722481076875,0.6022730051011319,0.08230075699344441,0.80569302702784,0.8021025939196658,0.003590433108174196,0.4976066454863952,0.5761039031137629,0.7643663720452955,0.7625734889043019
esm3_frozen_bilstm_attn,1,test,normalized_query_position,numeric,8505,203,0.5023793073777689,0.5029117227829997,0.0005324154052307462,0.791749375014654,0.7918304428360156,-8.106782136152457e-05,0.5199722481076875,0.5210012448110872,0.0010289967033997316,0.80569302702784,0.805659405587829,3.3621440010955794e-05,0.4976066454863952,0.49804292353044755,0.7643663720452955,0.7645252307937366
esm3_frozen_bilstm_attn,1,test,query_in_any_band,numeric,8505,203,0.5023793073777689,0.6208905913991576,0.11851128402138866,0.791749375014654,0.7827501279610769,0.00899924705357713,0.5199722481076875,0.6346158236130688,0.11464357550538129,0.80569302702784,0.793917544611126,0.011775482416714,0.4976066454863952,0.5903033262681545,0.7643663720452955,0.7510328002486901
esm3_top28_bilstm_attn,-1,validation,neq,numeric,8438,203,0.5076629078965073,0.8107419757799357,0.3030790678834284,0.8831483443124479,0.8144225985767741,0.0687257457356738,0.5173919847335184,0.8130257953174844,0.295633810583966,0.8933222409033975,0.8192512579856776,0.07407098291771996,0.4998878197189303,0.7493746401034181,0.8575135629589966,0.7823736691725119
esm3_top28_bilstm_attn,-1,validation,rsa,numeric,8438,203,0.5076629078965073,0.6903658796592416,0.1827029717627343,0.8831483443124479,0.874545336565971,0.008603007746476932,0.5173919847335184,0.6914524661935029,0.17406048145998443,0.8933222409033975,0.8821091325900525,0.011213108313344988,0.4998878197189303,0.6891707990723721,0.8575135629589966,0.8337464340094378
esm3_top28_bilstm_attn,-1,validation,disorder,numeric,8438,203,0.5076629078965073,0.6776054996417075,0.1699425917452002,0.8831483443124479,0.8828804747044966,0.0002678696079513321,0.5173919847335184,0.7001226921513145,0.18273070741779607,0.8933222409033975,0.8927195881165718,0.000602652786825697,0.4998878197189303,0.6185094770861661,0.8575135629589966,0.8584618309474608
esm3_top28_bilstm_attn,-1,validation,torsion_change_from_previous,numeric,8438,203,0.5076629078965073,0.8116377209622294,0.30397481306572216,0.8831483443124479,0.8533601540025523,0.029788190309895657,0.5173919847335184,0.8351106609655952,0.3177186762320767,0.8933222409033975,0.8642644311260939,0.029057809777303656,0.4998878197189303,0.7235595785349622,0.8575135629589966,0.8273833931011564
