condition,split,sign,mechanism_class,feature,n_proteins,n_bands,high_minus_low_macro_protein_mean,ci95_low,ci95_high,inference_eligible,protein_sign_p_two_sided,protein_sign_q_bh
esm2_top28_bilstm_attn,train,-1,not_magnitude_enriched,normalized_query_position,164,229,0.016845809302688614,-0.0019362125128346702,0.0356278311182119,True,0.9377905864446686,0.9610474234589411
esm2_top28_bilstm_attn,train,-1,not_magnitude_enriched,query_in_any_band,164,229,0.17067973550225815,0.13169782601450492,0.2096616449900114,True,3.384637885755612e-09,8.486853206073775e-09
esm2_top28_bilstm_attn,train,-1,not_magnitude_enriched,rsa,164,229,-0.12117909632471045,-0.13648317738991597,-0.10587501525950493,True,3.2972224179957436e-25,1.4577193847981184e-24
esm2_top28_bilstm_attn,train,-1,not_magnitude_enriched,torsion_change_from_previous,164,229,-31.69308756786323,-35.61724571739244,-27.76892941833402,True,2.679161649478647e-34,1.5520660590083193e-33
esm2_top28_bilstm_attn,train,-1,unclassified,absolute_sequence_separation,75,136,-3.317430657460892,-6.027032079399953,-0.6078292355218311,True,0.16542794172425662,0.22233515367740092
esm2_top28_bilstm_attn,train,-1,unclassified,disorder,75,136,-0.004492739160120194,-0.022304432844980834,0.013318954524740446,True,0.00044964797164381224,0.0008393428804017828
esm2_top28_bilstm_attn,train,-1,unclassified,neq,75,136,-0.5125099341503585,-0.5969538560187411,-0.428066012281976,True,5.293955920339377e-23,2.2234614865425385e-22
esm2_top28_bilstm_attn,train,-1,unclassified,normalized_query_position,75,136,0.011838308943805892,-0.02457847222772206,0.04825509011533385,True,0.6444639138942256,0.7064791592684659
esm2_top28_bilstm_attn,train,-1,unclassified,query_in_any_band,75,136,0.012763290193717896,-0.05204344017270937,0.07757002056014517,True,0.1550019040032606,0.21318991812175067
esm2_top28_bilstm_attn,train,-1,unclassified,rsa,75,136,-0.13737476900501625,-0.1613494357856207,-0.1134001022244118,True,1.1671767873150363e-13,3.6997301937533225e-13
esm2_top28_bilstm_attn,train,-1,unclassified,torsion_change_from_previous,75,136,-24.07024088214664,-30.672470159303625,-17.468011604989652,True,1.693839376410126e-09,4.311591139953048e-09
esm2_top28_bilstm_attn,train,1,consultation_dominated,absolute_sequence_separation,68,100,-3.415286325242124,-7.0106607499079,0.180088099423652,True,0.06811867428409976,0.09781142974127145
esm2_top28_bilstm_attn,train,1,consultation_dominated,disorder,68,100,-0.033897548011270665,-0.05367181680114317,-0.01412327922139816,True,0.2749903961710005,0.3447640787815529
esm2_top28_bilstm_attn,train,1,consultation_dominated,neq,68,100,0.7636942204477924,0.6453890495350435,0.8819993913605414,True,4.675621868843738e-19,1.7455654977016623e-18
esm2_top28_bilstm_attn,train,1,consultation_dominated,normalized_query_position,68,100,-0.009333306926062315,-0.04256021599216648,0.023893602140041846,True,0.39612484029702977,0.46214564701320143
esm2_top28_bilstm_attn,train,1,consultation_dominated,query_in_any_band,68,100,0.19445088255303766,0.13175801094417114,0.25714375416190416,True,4.475224849487538e-06,9.638945829665467e-06
esm2_top28_bilstm_attn,train,1,consultation_dominated,rsa,68,100,0.07342758509984632,0.04504274938079571,0.10181242081889692,True,1.109725672785106e-06,2.4212196497129585e-06
esm2_top28_bilstm_attn,train,1,consultation_dominated,torsion_change_from_previous,68,100,17.868569229931918,10.175609981156601,25.561528478707235,True,4.453448771493584e-05,9.12413894647466e-05
esm2_top28_bilstm_attn,train,1,not_magnitude_enriched,absolute_sequence_separation,62,73,-4.897773069677585,-11.219715406581518,1.424169267226346,True,0.09795444051950736,0.1371362167273103
esm2_top28_bilstm_attn,train,1,not_magnitude_enriched,disorder,62,73,-0.014507042271163579,-0.027433215792554918,-0.00158086874977224,True,0.16188140552559763,0.21932319458306776
esm2_top28_bilstm_attn,train,1,not_magnitude_enriched,neq,62,73,0.6046244968624209,0.513903709465865,0.6953452842589768,True,2.7321894746634712e-17,9.978431124857895e-17
esm2_top28_bilstm_attn,train,1,not_magnitude_enriched,normalized_query_position,62,73,3.052209418854552e-05,-0.024068528143787384,0.02412957233216447,True,0.37415171240479483,0.44579778499294703
esm2_top28_bilstm_attn,train,1,not_magnitude_enriched,query_in_any_band,62,73,0.17079480895455562,0.10815185501287052,0.23343776289624074,True,0.001868101030975251,0.0031701108404428506
esm2_top28_bilstm_attn,train,1,not_magnitude_enriched,rsa,62,73,0.10163917366448881,0.07584815867934827,0.12743018864962935,True,5.713613733093065e-08,1.297144739404912e-07
esm2_top28_bilstm_attn,train,1,not_magnitude_enriched,torsion_change_from_previous,62,73,21.28597713589658,14.122471806241434,28.449482465551725,True,5.778372004920304e-05,0.00011695981889477242
esm2_top28_bilstm_attn,validation,-1,combined,absolute_sequence_separation,137,494,-0.5521444258689496,-2.396771580663035,1.2924827289251362,True,0.1714089032602449,0.22631238192491626
esm2_top28_bilstm_attn,validation,-1,combined,disorder,137,494,-0.017199707280929222,-0.021689333039485205,-0.01271008152237324,True,1.6613665736354485e-34,9.96819944181269e-34
esm2_top28_bilstm_attn,validation,-1,combined,neq,137,494,-0.37379698289369706,-0.431784219591216,-0.31580974619617813,True,4.591774807899561e-41,3.3539920335962006e-40
esm2_top28_bilstm_attn,validation,-1,combined,normalized_query_position,137,494,-0.005957667164795963,-0.02526152403850851,0.013346189708916585,True,1.0,1.0
esm2_top28_bilstm_attn,validation,-1,combined,query_in_any_band,137,494,0.19032451792574595,0.14409394851141627,0.23655508734007563,True,3.4073914329637525e-16,1.217961193059384e-15
esm2_top28_bilstm_attn,validation,-1,combined,rsa,137,494,-0.15701477913608242,-0.17352049022940022,-0.1405090680427646,True,9.879791487439493e-32,5.186890530905734e-31
esm2_top28_bilstm_attn,validation,-1,combined,torsion_change_from_previous,137,494,-40.060482150203114,-45.03817271728482,-35.082791583121406,True,1.1479437019748901e-41,9.183549615799121e-41
esm2_top28_bilstm_attn,validation,-1,evidence_dominated,absolute_sequence_separation,166,532,-1.0076781930962897,-2.2894551735000164,0.27409878730743675,True,0.07391909261216226,0.10435636604069966
esm2_top28_bilstm_attn,validation,-1,evidence_dominated,disorder,166,532,-0.0013720936047304643,-0.009066532891917332,0.006322345682456404,True,7.801514866463938e-15,2.621308995131883e-14
esm2_top28_bilstm_attn,validation,-1,evidence_dominated,neq,166,532,-0.4321006916365993,-0.49942926071902327,-0.36477212255417535,True,3.5708136526831734e-48,3.749354335317332e-47
esm2_top28_bilstm_attn,validation,-1,evidence_dominated,normalized_query_position,166,532,0.008287785777286847,-0.005418684237933893,0.021994255792507585,True,0.9381653419480139,0.9610474234589411
esm2_top28_bilstm_attn,validation,-1,evidence_dominated,query_in_any_band,166,532,0.09935547355939596,0.05636145434385907,0.14234949277493286,True,3.062063659898859e-11,8.869425773500144e-11
esm2_top28_bilstm_attn,validation,-1,evidence_dominated,rsa,166,532,-0.12111843462845412,-0.13472015989050493,-0.10751670936640333,True,1.8522117048441984e-30,9.152104894524274e-30
esm2_top28_bilstm_attn,validation,-1,evidence_dominated,torsion_change_from_previous,166,532,-38.34480273684642,-42.14591473000169,-34.543690743691144,True,5.889338708315932e-40,4.1225370958211526e-39
esm2_top28_bilstm_attn,validation,1,combined,absolute_sequence_separation,199,1035,-3.370808760473828,-4.911670136501396,-1.8299473844462604,True,0.0006307710005619384,0.0011394572913376953
esm2_top28_bilstm_attn,validation,1,combined,disorder,199,1035,-0.035564072140064684,-0.05090485822199761,-0.020223286058131756,True,0.1560854757677103,0.21318991812175067
esm2_top28_bilstm_attn,validation,1,combined,neq,199,1035,0.6743106493643524,0.6065131329138614,0.7421081658148433,True,2.9316169074885004e-45,2.592166528726674e-44
esm2_top28_bilstm_attn,validation,1,combined,normalized_query_position,199,1035,0.004745386196796868,-0.01279042016367074,0.022281192557264476,True,0.5707535104620821,0.6478823632272284
esm2_top28_bilstm_attn,validation,1,combined,query_in_any_band,199,1035,0.3557030852021534,0.3175942348139055,0.3938119355904013,True,4.990649482610339e-48,4.931935959285511e-47
esm2_top28_bilstm_attn,validation,1,combined,rsa,199,1035,0.11780855101725039,0.10258160222885619,0.1330354998056446,True,4.9969404659019415e-27,2.331905550754239e-26
esm2_top28_bilstm_attn,validation,1,combined,torsion_change_from_previous,199,1035,24.063063179974215,19.152943101333054,28.973183258615375,True,1.2615887236870661e-14,4.155821678027983e-14
esm2_top28_bilstm_attn,validation,1,evidence_dominated,absolute_sequence_separation,62,91,-2.4937112619894055,-6.746116169684404,1.758693645705593,True,0.05589722669971112,0.08310384146505724
esm2_top28_bilstm_attn,validation,1,evidence_dominated,disorder,62,91,-0.04195587885087444,-0.0596873775703413,-0.024224380131407583,True,0.0004970915863810334,0.0009077324620871045
esm2_top28_bilstm_attn,validation,1,evidence_dominated,neq,62,91,0.46090360606079056,0.3400013247718625,0.5818058873497186,True,2.4300843108615577e-10,6.480224828964154e-10
esm2_top28_bilstm_attn,validation,1,evidence_dominated,normalized_query_position,62,91,-0.01138761409094515,-0.04316020590842151,0.02038497772653121,True,0.8990763136528589,0.9323754363807426
esm2_top28_bilstm_attn,validation,1,evidence_dominated,query_in_any_band,62,91,0.22366945828951798,0.15427399002273315,0.2930649265563028,True,1.0507232717140574e-08,2.5582827485211835e-08
esm2_top28_bilstm_attn,validation,1,evidence_dominated,rsa,62,91,0.07947633823913981,0.052243849502680295,0.10670882697559933,True,0.0004970915863810334,0.0009077324620871045
esm2_top28_bilstm_attn,validation,1,evidence_dominated,torsion_change_from_previous,62,91,14.105231489871,8.061278543042016,20.149184436699983,True,0.0031560602510210594,0.00514774875894697
esm2_top28_bilstm_attn,validation,1,not_magnitude_enriched,absolute_sequence_separation,19,19,8.971408755366573,-4.030097225228882,21.97291473596203,True,0.359283447265625,0.4324531835229209
esm2_top28_bilstm_attn,validation,1,not_magnitude_enriched,disorder,19,19,-0.0396021689568034,-0.08572580983703762,0.006521471923430826,True,0.6476058959960938,0.7064791592684659
esm2_top28_bilstm_attn,validation,1,not_magnitude_enriched,neq,19,19,0.6433801470888393,0.35529192208469684,0.9314683720929817,True,7.62939453125e-05,0.00015079273897058824
esm2_top28_bilstm_attn,validation,1,not_magnitude_enriched,normalized_query_position,19,19,-0.010256734698320079,-0.060151759977880886,0.03963829058124073,True,0.6476058959960938,0.7064791592684659
esm2_top28_bilstm_attn,validation,1,not_magnitude_enriched,query_in_any_band,19,19,0.2929638905495504,0.138139836267923,0.4477879448311778,True,0.063568115234375,0.09367932771381579
esm2_top28_bilstm_attn,validation,1,not_magnitude_enriched,rsa,19,19,0.12444797543162345,0.07760859693979254,0.17128735392345434,True,0.000728607177734375,0.0013021915516954786
esm2_top28_bilstm_attn,validation,1,not_magnitude_enriched,torsion_change_from_previous,19,19,11.822742836946766,-1.4497305393922755,25.09521621328581,True,0.6476058959960938,0.7064791592684659
esm2_top28_bilstm_attn,validation,1,unclassified,absolute_sequence_separation,36,50,-2.698123949049133,-7.3805557260740215,1.9843078279757562,True,0.24298495403490966,0.30925357786261226
esm2_top28_bilstm_attn,validation,1,unclassified,disorder,36,50,-0.04432122291966808,-0.09006886065518513,0.0014264148158489656,True,0.617719317029696,0.6918456350732595
esm2_top28_bilstm_attn,validation,1,unclassified,neq,36,50,0.6987581773753906,0.4794162599077738,0.9181000948430074,True,2.2721360437572002e-07,5.089584738016129e-07
esm2_top28_bilstm_attn,validation,1,unclassified,normalized_query_position,36,50,-0.003015524397246243,-0.05092299575919933,0.044891946964706844,True,0.617719317029696,0.6918456350732595
esm2_top28_bilstm_attn,validation,1,unclassified,query_in_any_band,36,50,0.4053569182634525,0.30543981604111925,0.5052740204857857,True,7.916241884231567e-09,1.955777406692505e-08
esm2_top28_bilstm_attn,validation,1,unclassified,rsa,36,50,0.1363187985674604,0.09832452035765343,0.17431307677726737,True,1.2913485988974571e-05,2.71183205768466e-05
esm2_top28_bilstm_attn,validation,1,unclassified,torsion_change_from_previous,36,50,16.91509605191835,3.695028603306353,30.135163500530346,True,0.06524533522315325,0.09449324411629091
esm2_top28_bilstm_attn,validation,-1,not_magnitude_enriched,absolute_sequence_separation,43,52,2.8497228432434816,-1.4535121461187104,7.152957832605674,True,0.542384011856484,0.619867442121696
esm2_top28_bilstm_attn,validation,-1,not_magnitude_enriched,disorder,43,52,0.00950013818841928,-0.008208520393370068,0.027208796770208626,True,0.03153949735315109,0.04881812339176056
esm2_top28_bilstm_attn,validation,-1,not_magnitude_enriched,neq,43,52,-0.4421030238336026,-0.5454437240314933,-0.33876232363571185,True,2.2737367544323206e-13,6.94523226808418e-13
esm2_top28_bilstm_attn,validation,-1,not_magnitude_enriched,normalized_query_position,43,52,-0.02264472135407468,-0.061823789398861795,0.016534346690712437,True,0.3603776529357674,0.4324531835229209
esm2_top28_bilstm_attn,validation,-1,not_magnitude_enriched,query_in_any_band,43,52,0.11698595676401508,0.02773360469393374,0.2062383088340964,True,0.03847730828420026,0.05771596242630039
esm2_top28_bilstm_attn,validation,-1,not_magnitude_enriched,rsa,43,52,-0.11645476706932249,-0.14695239990511597,-0.08595713423352902,True,3.1081526685738936e-08,7.354502089019917e-08
