condition,split,sign,mechanism_class,q8,feature,feature_group,n_proteins,n_selected_segments,n_control_segments,selected_macro_protein_mean,control_macro_protein_mean,selected_minus_control_macro_mean,ci95_low,ci95_high,inference_eligible,wilcoxon_p_two_sided,wilcoxon_q_bh
esm2_frozen_bilstm_attn,test,1,combined,T,max_betweenness,contact_network,99,187,2612,0.009663822603296564,0.012782740984251416,-0.003118918380954851,-0.007633075839357686,0.0013952390774479842,True,6.431797370874016e-05,0.00028263387184944807
esm2_frozen_bilstm_attn,test,1,combined,T,max_ca_curvature_degrees,experimental_geometry,99,187,2602,85.17644705113574,84.36175846556242,0.8146885855732929,-0.9728293890763667,2.6022065602229527,True,0.12982666687383193,0.20955799183690368
esm2_frozen_bilstm_attn,test,1,combined,T,max_contact_degree,contact_network,99,187,2612,3.9983164983164983,4.85845039108869,-0.8601338927721924,-1.3306504152874685,-0.3896173702569163,True,0.0001156830703638285,0.00048643596972318246
esm2_frozen_bilstm_attn,test,1,combined,T,max_inverse_distance_weighted_degree,contact_network,99,187,2612,0.6265943276217317,0.7813275574474624,-0.15473322982573068,-0.23151473698508668,-0.07795172266637468,True,4.850891605451179e-05,0.00021727627030204154
esm2_frozen_bilstm_attn,test,1,combined,T,max_strain,mechanical_strain_test_only,101,185,2539,0.13049949781172082,0.09256665844865589,0.037932839363064914,0.024750615558683103,0.051115063167446725,True,1.202059549197347e-07,7.312091493589101e-07
esm2_frozen_bilstm_attn,test,1,combined,T,max_strain_spatial_gradient,mechanical_strain_test_only,101,185,2534,0.041007404546477375,0.02404916307731502,0.016958241469162354,0.0107215716059198,0.023194911332404908,True,7.459076267099328e-06,3.778361178207042e-05
esm2_frozen_bilstm_attn,test,1,combined,T,mean_abs_ca_virtual_torsion_degrees,experimental_geometry,99,187,2600,76.2669583538669,85.7910415037208,-9.524083149853906,-15.666505258475414,-3.381661041232399,True,0.0011421356292852691,0.0037701301696549286
esm2_frozen_bilstm_attn,test,1,combined,T,mean_betweenness,contact_network,99,187,2612,0.00621471691413611,0.00910574039495532,-0.00289102348081921,-0.006766561403428463,0.0009845144417900435,True,1.5259886510024462e-07,9.007212673077999e-07
esm2_frozen_bilstm_attn,test,1,combined,T,mean_ca_curvature_degrees,experimental_geometry,99,187,2602,79.62021885781189,80.83335194833155,-1.2131330905196467,-3.2298108910384826,0.8035447099991895,True,0.3753300546142361,0.48231989490556354
esm2_frozen_bilstm_attn,test,1,combined,T,mean_closeness,contact_network,99,187,2612,0.15299344634886988,0.17204576924703405,-0.01905232289816418,-0.028862562081908773,-0.009242083714419584,True,0.00036582295736412,0.001384759183717987
esm2_frozen_bilstm_attn,test,1,combined,T,mean_contact_degree,contact_network,99,187,2612,3.077244668911336,4.18553558118644,-1.108290912275105,-1.509658589146381,-0.7069232354038292,True,6.553942730672198e-08,4.112451452174041e-07
esm2_frozen_bilstm_attn,test,1,combined,T,mean_cross_domain_contact_fraction,inter_domain_geometry,99,187,2612,0.052229245922427746,0.04817314953609192,0.004056096386335816,-0.021163538359625107,0.02927573113229674,True,0.17597598062376385,0.2693786164933001
esm2_frozen_bilstm_attn,test,1,combined,T,mean_cross_domain_contacts,inter_domain_geometry,99,187,2612,0.20131874298540964,0.2675592508429827,-0.06624050785757303,-0.17444228389373737,0.041961268178591304,True,0.014681444778018082,0.03501926810921094
esm2_frozen_bilstm_attn,test,1,combined,T,mean_distance_to_domain_boundary,inter_domain_geometry,99,187,2612,49.41414141414141,46.56314663009106,2.850994784050356,-1.5969102423543844,7.2988998104550955,True,0.1564654422352661,0.24655696949516479
esm2_frozen_bilstm_attn,test,1,combined,T,mean_inverse_distance_weighted_degree,contact_network,99,187,2612,0.47560779056876124,0.6691472476685469,-0.19353945709978573,-0.2587952980794247,-0.12828361612014674,True,2.5400569242627266e-08,1.7093233311584436e-07
esm2_frozen_bilstm_attn,test,1,combined,T,mean_participation_coefficient,contact_network,99,187,2612,0.07324743088497833,0.11418524392534737,-0.04093781304036903,-0.06754201973021345,-0.014333606350524612,True,0.00012512388498507046,0.0005187427731672713
esm2_frozen_bilstm_attn,test,1,combined,T,mean_strain,mechanical_strain_test_only,101,185,2539,0.11514564002834829,0.08493248592921708,0.030213154099131254,0.020027868205605183,0.040398439992657326,True,2.8885723718397946e-07,1.676575547488681e-06
esm2_frozen_bilstm_attn,test,1,combined,T,mean_strain_spatial_gradient,mechanical_strain_test_only,101,185,2534,0.03036177408557471,0.018532116087573887,0.011829657998000823,0.007124983743066748,0.016534332252934898,True,1.8383832074700482e-05,8.710434721108086e-05
esm2_frozen_bilstm_attn,test,1,combined,T,near_domain_boundary_fraction,inter_domain_geometry,99,187,2612,0.005050505050505051,0.027272901131336746,-0.022222396080831694,-0.037919005733635575,-0.006525786428027813,True,9.788493903958632e-05,0.00041826294503725074
esm2_frozen_bilstm_attn,test,-1,combined,H,ca_end_to_end_ratio,experimental_geometry,108,295,1489,0.40072448358025214,0.45991356059557803,-0.05918907701532597,-0.07718379575205575,-0.04119435827859618,True,1.6148724251274736e-11,1.7574353814082584e-10
esm2_frozen_bilstm_attn,test,-1,combined,H,community_boundary_fraction,contact_network,111,302,1689,0.5480765072575996,0.4736902582543484,0.07438624900325104,0.01857949571010524,0.13019300229639685,True,0.019636483186199705,0.04440522902333797
esm2_frozen_bilstm_attn,test,-1,combined,H,max_abs_ca_virtual_torsion_degrees,experimental_geometry,111,302,1689,88.36246656083111,92.87842097024452,-4.51595440941343,-11.523089378357016,2.4911805595301555,True,0.19647594780749533,0.2914707085152726
