condition,split,sign,q8,feature,feature_group,n_proteins,n_selected_segments,n_control_segments,selected_macro_protein_mean,control_macro_protein_mean,selected_minus_control_macro_mean,ci95_low,ci95_high,inference_eligible,wilcoxon_p_two_sided,wilcoxon_q_bh
esm2_frozen_bilstm_attn,validation,-1,E,mean_cross_domain_contact_fraction,inter_domain_geometry,29,36,265,0.04722912039003992,0.0418220163216029,0.0054071040684370315,-0.04236549494503242,0.053179703081906476,True,0.5948695726741016,0.6605067887728078
esm2_frozen_bilstm_attn,validation,-1,C,mean_ca_curvature_degrees,experimental_geometry,1,1,2,79.23651066797916,96.94766650336496,-17.711155835385796,,,False,,
esm2_frozen_bilstm_attn,validation,-1,C,max_ca_curvature_degrees,experimental_geometry,1,1,2,91.95141714009613,96.94766650336496,-4.996249363268831,,,False,,
esm2_frozen_bilstm_attn,validation,-1,C,mean_abs_ca_virtual_torsion_degrees,experimental_geometry,1,1,2,75.058491393283,161.9014740438361,-86.84298265055308,,,False,,
esm2_frozen_bilstm_attn,validation,-1,C,max_abs_ca_virtual_torsion_degrees,experimental_geometry,1,1,2,159.5719447070809,161.9014740438361,-2.3295293367552006,,,False,,
esm2_frozen_bilstm_attn,validation,-1,C,mean_contact_degree,contact_network,1,1,2,3.1,4.0,-0.8999999999999999,,,False,,
esm2_frozen_bilstm_attn,validation,-1,C,max_contact_degree,contact_network,1,1,2,6.0,4.5,1.5,,,False,,
esm2_frozen_bilstm_attn,validation,-1,C,mean_inverse_distance_weighted_degree,contact_network,1,1,2,0.5059024259521145,0.6984810202890714,-0.1925785943369569,,,False,,
esm2_frozen_bilstm_attn,validation,-1,C,max_inverse_distance_weighted_degree,contact_network,1,1,2,0.9386117154369592,0.7924835080371662,0.14612820739979304,,,False,,
esm2_frozen_bilstm_attn,validation,-1,C,mean_betweenness,contact_network,1,1,2,0.015368964770361346,0.002823995008808134,0.012544969761553212,,,False,,
